"NEW_depth_cm"	"Zr_Al"	"Ti_Al"	"Fe_Al"	"Ca_Ti"	"Rb_Ti"	"Si_Al"	"Br_cps"	"Sr_Ca"	"age_ka"
1814	0.671650040823509	0.731196360234666	2.75941855522484	4.82966489152497	-1.12464059820369	2.33677295341536	956	-2.34041868156703	475.687
1815	0.69502794094131	0.735895030273415	2.70220988644493	4.64816471062973	-1.18917186571384	2.29221524644563	1024	-2.29229876151867	475.981
1816	0.628178459372719	0.749969516426641	2.72574223242706	4.70988020440417	-1.1882244473578	2.32357297585153	921	-2.31910982055248	476.276
1817	0.743303465160421	0.78889223751833	2.79169333883803	4.61490166666486	-1.17539943188188	2.29674671115211	1080	-2.32218393695139	476.571
1818	0.672829247616119	0.70402638945816	2.71839407185178	4.58311728002184	-1.14358774855387	2.23129600924674	1119	-2.35563945009054	476.867
1819	0.463130749957973	0.726189480819107	2.75606349725351	4.50002703038805	-1.27671429705328	2.28208946633377	1060	-2.31810067223071	477.163
1820	0.544852778160438	0.743497951358269	2.71088405122522	4.57303354506189	-1.21867895171563	2.28035803577072	1017	-2.31225245923954	477.459
1821	0.553975615059162	0.66768958737868	2.62357950662379	4.52408883203562	-1.30489047545921	2.28486388374928	1161	-2.36492723850091	477.755
1822	0.471295663018347	0.577267612507512	2.53894521981553	4.5020856710482	-1.26444462608095	2.24994430202221	1011	-2.35689101531009	478.052
1823	0.503180580713739	0.666866663324418	2.76695061733707	4.3280011185459	-1.16871868965211	2.26088891221646	1163	-2.37451151053151	478.348
1824	0.597690933613164	0.628284036793326	2.71632486205935	4.19748703542586	-1.1599352061843	2.20148897612268	1297	-2.35722604397005	478.644
1825	0.621562962714897	0.680262597304862	2.64257081881402	4.09866601626597	-1.25680833104561	2.27401662146916	1420	-2.33876838255515	478.941
1826	0.630321569687189	0.657084986886006	2.61520826492979	4.14930358099967	-1.23099458607857	2.24434723727489	1309	-2.35913827244819	479.237
1827	0.735207844232438	0.683001995043089	2.67165241679127	4.02965742518836	-1.28468762146	2.22693024067528	1571	-2.35335680348079	479.532
1828	0.707759743185172	0.744511697482336	2.72702074727836	3.90169014765453	-1.27580493693172	2.28977788362741	1657	-2.33746288656844	479.828
1829	0.61397005595087	0.707542822635035	2.6865874241661	4.02420678321352	-1.26655463640219	2.28419567640821	1585	-2.32358169228041	480.122
1830	0.598664864323688	0.718382164480248	2.69707363000963	3.95361480048409	-1.35943183082076	2.29006022511733	1693	-2.33120189915647	480.416
1831	0.611390110033785	0.697348348236676	2.69012594724008	4.0530129502679	-1.19131182245605	2.26550176710582	1582	-2.35269118500736	480.71
1832	0.666631015480693	0.717606432132902	2.82946572338616	4.17759674671441	-1.10937843820757	2.29444853550495	1662	-2.36504989763056	481.003
1833	0.657016671794498	0.686454611074349	2.70348626249486	4.14782210205174	-1.27434800525775	2.24644944680207	1624	-2.35324629622064	481.295
1834	0.574537356927568	0.722197682786533	2.70944500385367	4.20206915307311	-1.28678448344398	2.30076525627706	1749	-2.38790620670664	481.586
1835	0.580935189953017	0.658790191656661	2.63865820767821	4.1927042824861	-1.23105548065616	2.27821746568064	1786	-2.3805669132281	481.876
1836	0.602188629779963	0.621472143853054	2.69841130323024	4.34251402574502	-1.22640496759014	2.25654115449264	1684	-2.36806833264343	482.164
1837	0.528189911675327	0.607293211106927	2.68706003243978	4.33403827447979	-1.27321357896666	2.23011712757211	1781	-2.4047070030902	482.452
1838	0.578414000640044	0.723387065749663	2.84930026599579	4.38263814978805	-1.29513758615108	2.37023202987749	1666	-2.37313977901098	482.739
1839	0.610925133558518	0.650098926991432	3.03484494284136	4.27910286750994	-1.19231086457809	2.25341845347228	2030	-2.37765209807088	483.024
1840	0.633932096849823	0.70144154249277	2.63142870467857	4.18118939190358	-1.17413551503461	2.23845487108101	2417	-2.31623592293777	483.308
1841	0.621046377538866	0.697137078125871	2.64509299240445	4.17013081228548	-1.16076449023233	2.25454091916134	2090	-2.30018860669199	483.59
1842	0.677735647347009	0.780080527039606	2.78930220321352	4.20854571238262	-1.13622056858527	2.31122432134394	2230	-2.29322330267282	483.87
1843	0.643463760413298	0.749360325400498	2.73757964920812	4.11691308258633	-1.14804574652328	2.27044131993936	2312	-2.29749396227769	484.149
1844	0.519079752810882	0.753736472305186	2.81991205967894	4.2126676191157	-1.26156359307492	2.2835461379899	2201	-2.26514365546015	484.427
1845	0.706786573653264	0.7586800573493	2.75495602358883	4.2385575222997	-1.12287383370206	2.28520649166373	2197	-2.25482817047985	484.702
1846	0.540227821199447	0.742001346777465	2.89673587249273	4.39614647883456	-1.1668054799845	2.31474207926826	1860	-2.28068163797807	484.976
1847	0.53705517814535	0.730359062856101	2.79044633963979	4.56630528655996	-1.19258520748923	2.26237289749355	1602	-2.2838121936486	485.247
1848	0.43324467221524	0.547877138671727	2.55465823181636	4.79841852669027	-1.24525862337046	2.22758831860533	1243	-2.33387247742614	485.516
1849	0.633559016950781	0.672303652970576	2.77415699857779	4.89320247183328	-0.975957136187726	2.33601119533873	1546	-2.31694089539968	485.784
1850	0.561107954340118	0.794536406440652	2.76241079580229	4.72489108652877	-1.23636915871969	2.28784281125684	1509	-2.32217755932081	486.049
1851	0.713957180073739	0.694548068017625	2.77934157127978	4.90286957928268	-1.10328956567034	2.29328968781715	1576	-2.2884790309802	486.311
1852	0.602507352564736	0.77257676742948	2.78551527140894	4.92536197259371	-1.06291841591702	2.29568885857712	1544	-2.31754049794695	486.572
1853	0.509834052043696	0.861496454158884	2.83286348982524	4.7749518320995	-1.11507877852169	2.32357242799053	1704	-2.31879052432344	486.829
1854	0.441527716129891	0.744739320126572	2.68978013069368	4.79771907027087	-1.12824408627448	2.29159408418802	1779	-2.35586582723676	487.084
1855	0.38521564560081	0.731078402883355	2.64749001019975	4.82975521235254	-1.13783300182139	2.28367897093343	1986	-2.34319566962624	487.337
1856	0.507751436408416	0.709967761359751	2.67409294067188	4.79073310818175	-1.14911161715448	2.27970827834029	1736	-2.36622564560129	487.587
1857	0.529935969968409	0.739506755517434	2.74061229401189	4.70365424884837	-1.32917754721339	2.28246241448694	1736	-2.3784149445109	487.833
1858	0.86336246289101	0.782180802930343	2.94116635245505	4.77061138470481	-0.960461950187293	2.2330136851878	1428	-2.242268875569	488.077
1859	0.548380327502403	0.679000509919467	2.6144596252013	4.72519432292685	-1.21312766163797	2.26269597123594	1962	-2.3547670651786	488.318
1860	0.570454400296917	0.705894984542847	2.58981630099232	4.62654905859263	-1.28388238532925	2.23584349962479	1400	-2.38567185109868	488.556
1861	0.783630977728691	0.775397090122798	2.80802821395864	4.68154924407719	-1.12288126219262	2.3051849420536	1769	-2.30496248588495	488.791
1862	0.835117441830333	0.780250668266722	2.85057444359402	4.52876096825331	-1.2179162371652	2.35246249970811	1918	-2.41064766514734	489.022
1863	0.547311755560972	0.639651203604278	2.66085796328417	4.55104326550654	-1.36311394248099	2.28044396711683	1772	-2.39073815824332	489.25
1864	1.06822320986957	0.942873046155714	3.03939105690785	4.47995298751906	-1.05202001086604	2.26317932870625	1547	-2.19091982790548	489.475
1865	0.974739318374322	0.883373916861013	2.89264430597671	4.3203030455329	-1.17423564223017	2.3584251779027	2165	-2.20059084239132	489.696
1866	0.737093872476609	0.705901680823816	2.5935472324623	4.29295712538149	-1.22040152795169	2.23638259653004	1864	-2.32948504911979	489.914
1867	0.814950542526077	0.810563929263038	2.79071610683234	4.18397235189552	-1.24648144904621	2.27281202917126	1901	-2.3295445148041	490.129
1868	0.97807171728761	0.840983711548241	2.88967215139627	4.2046622313355	-1.22812829165427	2.28488411092569	2050	-2.23669835756143	490.34
1874	0.598799992080102	0.747459169913685	2.70142810183785	4.40746725214006	-1.28408543962441	2.32121447025341	1924	-2.35457065114497	491.542
1875	0.609442806400446	0.758128417449617	2.78578567113576	4.48543060586749	-1.2793543158334	2.32255970412417	1843	-2.34784095864035	491.732
1876	0.840253097190862	0.966912219978809	3.03496086168414	4.24166949028679	-1.21577265929815	2.31228401575785	2352	-2.28443429207695	491.918
1877	0.807292525773504	0.988763380687146	2.9674353382221	4.25306144024688	-1.19389207379758	2.31088389580874	2243	-2.26514545578567	492.102
1878	0.786972027748079	0.954883304303266	3.0365216144799	4.31487080510004	-1.27323499981128	2.29882292285773	1942	-2.29630918015275	492.283
1879	0.816906588428253	0.816906588428253	2.79572593905967	4.53453644273025	-1.35735617162754	2.30391337384723	1942	-2.31811522914698	492.461
1880	1.05334289027701	0.93723175578051	2.99625081128923	4.52728551648815	-1.1350250826234	2.31352092879291	2027	-2.23618423346709	492.636
1881	0.642789319101026	0.785296338496221	2.82706808727609	4.6019642803591	-1.1899150648357	2.26698862565837	1956	-2.31690641307401	492.808
1882	0.845394910241118	0.886576023943829	2.92233332170283	4.5523666912739	-1.20514858341495	2.30068214284796	1981	-2.24143423928322	492.978
1883	0.637896026804654	0.770220904100835	2.7368406742247	4.45107740745792	-1.34912221167634	2.31153746322067	2247	-2.40918661259931	493.145
1884	0.757769986749612	0.767520024673703	2.7456789705371	4.39381524758044	-1.30776959800758	2.28001261837526	2182	-2.32207148957216	493.309
1885	0.733185889668858	0.87653200167523	2.97165755513408	4.46516272994876	-1.27352248279242	2.34833111478225	2091	-2.304779677577	493.47
1886	0.543202075103552	0.65360274677474	2.61339613327389	4.61746885180011	-1.42600625065045	2.23918775008947	1866	-2.35208056563519	493.63
1887	0.631519869629833	0.725772407876022	2.66612417981112	4.67028393847378	-1.30861504642126	2.25397348431121	1843	-2.37492062707912	493.786
1888	0.544241620685835	0.690021635386556	2.65950272592802	4.63964722421353	-1.29557970481405	2.25972391951262	1770	-2.40067817941536	493.94
1889	0.688560016553039	0.693528496103174	2.69525575840207	4.65531012775804	-1.20257589000899	2.22703267027298	1979	-2.2758840217287	494.092
1890	0.739013207702378	0.738289880365235	2.74086444305515	4.70811461594024	-1.37335384984416	2.30681534556318	1888	-2.37995487385289	494.241
1891	0.575920496960366	0.76355457624981	2.63734353313752	4.58469711375773	-1.38024820109431	2.26986376097619	1819	-2.39262819505312	494.387
1892	0.642793294414331	0.643128583604395	2.6429219369394	4.56752436345462	-1.2437523952672	2.24624417204656	1835	-2.37717703243546	494.532
1893	0.661643000046368	0.769418804226506	2.64176116332995	4.52105950907803	-1.331622362087	2.26422961534074	1981	-2.35980847481277	494.674
1894	0.595032802759459	0.729261756274452	2.57748337068123	4.58660317638812	-1.40767323818064	2.28940823997486	1960	-2.37526882756777	494.814
1895	0.749401026269467	0.774996573458431	2.7129007848645	4.34385230527806	-1.43786539471211	2.27589077972331	1956	-2.40351164987319	494.951
1896	0.696377252374338	0.79671196721405	2.73214962009316	4.28139504199722	-1.37968669864843	2.30423079690374	1932	-2.37249114124415	495.087
1897	0.87786619511349	0.845059020066377	2.81945378564231	4.28095283566089	-1.31719391069679	2.3204582260915	1997	-2.34869886896639	495.22
1898	0.889571798514696	0.850287634447474	2.77973357263984	4.08930004289177	-1.44627106655377	2.3009842535917	2005	-2.36358335497073	495.351
1899	0.763198272510918	0.774116243093612	2.75029943511995	4.1051862515395	-1.39951265220574	2.3958020749247	1782	-2.3266450733973	495.48
1900	0.72565602790033	0.766468104196344	2.69061771362394	4.06411764030573	-1.42537226133408	2.30309725689769	1868	-2.32815928643246	495.607
1901	0.839527813525272	0.869603617901502	2.77956254254307	3.93331715842456	-1.45152516335122	2.30186243772076	2188	-2.31470862222972	495.732
1902	0.852928201897064	0.846446697725068	2.78733463543605	4.03103354769854	-1.41312581304332	2.32607529798198	2161	-2.33348948695524	495.855
1903	0.746641532886965	0.833523969124691	2.79946186929523	4.05708284309202	-1.4233802388176	2.31416092410017	2174	-2.29244110750584	495.976
1904	0.622051258876215	0.820840486238661	2.69157536389871	4.43473822173014	-1.43977965963255	2.32467816930045	1993	-2.29635933241701	496.095
1905	0.90107875381014	0.84901410794806	2.80358302367713	4.37352028078971	-1.31010632622219	2.31644978820723	1996	-2.39713173527771	496.212
1906	0.94305270203353	0.953401739603587	2.89901013850574	4.17876399920354	-1.51216172945511	2.36633134831713	1947	-2.29613605814787	496.328
1907	0.885782464757454	0.937678324972531	2.86787572644646	4.18156035152427	-1.47793812697619	2.30787359945508	1889	-2.30385845249549	496.441
1908	0.951182131652772	0.973100185210207	2.97069313353862	3.87047333864219	-1.47152316949573	2.28945580155225	2026	-2.29676429680246	496.553
1909	1.02215300368902	1.07276886776953	3.05027154874621	3.74656616185848	-1.41062223336916	2.35286783930869	2236	-2.28267513269404	496.664
1910	1.0981921205947	1.02655414251277	3.08567204082995	3.72846908687948	-1.30026164194165	2.32944235812799	2143	-2.21684561596538	496.772
1911	0.966923215719379	0.919020487891345	2.96587758471772	3.77815664400582	-1.36962355377448	2.30916929205557	2082	-2.25384019345762	496.879
1912	1.10263814430152	1.08040075160417	3.02853236959317	3.72703931370071	-1.36596193248682	2.3860711550764	2205	-2.24209881991828	496.985
1913	0.979662527876459	1.04474082859283	2.98551231680279	3.75018589267673	-1.49309006840319	2.35851624770238	2129	-2.18548816371106	497.088
1914	0.919818930679814	0.894731535290771	2.88993154997547	4.03424725050228	-1.2758162033087	2.30750896543868	2097	-2.29210020121152	497.191
1915	0.944204819984077	0.993101987524217	2.87715819720445	3.77493051209504	-1.36449224874788	2.32841836602368	1939	-2.26589597603332	497.292
1916	0.877928126335447	0.908484290981326	2.84343748238821	3.75344246554723	-1.31394939908949	2.27467190332968	1836	-2.28633405216559	497.391
1917	0.839305594062162	0.884049620596573	2.81148114549082	3.74367552407564	-1.47243887665884	2.31277397346667	1600	-2.2890037165291	497.489
1918	1.0446596943134	0.982375608841058	2.91912344950426	3.72044508678976	-1.34380498375117	2.31910516955514	1868	-2.25182530008628	497.586
1919	0.869549207765657	0.945664784194719	2.87638551592142	3.7279688872324	-1.45666660389104	2.27867573594681	1733	-2.28704559810319	497.681
1920	0.900070506920953	0.926738754003114	2.8751415290197	3.80536920703733	-1.27072518512353	2.31717093791464	1509	-2.24696856366615	497.775
1921	0.789419141106618	0.838982856404404	2.79273472432056	3.87448103921896	-1.31871103554213	2.33257443204335	1761	-2.27934663494644	497.868
1922	0.755394663907365	0.893463125776191	2.86576167491334	4.02032539439377	-1.36852152568355	2.30952374985497	1635	-2.25515893403037	497.96
1923	0.890737989083193	0.80787175012205	2.78462835719489	4.16416579858727	-1.24229330492641	2.26977647741754	1553	-2.18324016649831	498.05
1924	0.930594719972418	0.910624994338478	2.88229623785237	4.09063503892504	-1.25846098961001	2.30470149590042	1671	-2.22576241038733	498.14
1925	0.751044775870455	0.81580514569107	2.78155448578231	4.06644861180934	-1.3139796519035	2.27898707787248	1667	-2.29481175964052	498.228
1926	0.726699572187252	0.850093177644261	2.81228846565014	4.16796942056906	-1.25016743711755	2.31454037005115	1728	-2.24050314245638	498.315
1927	0.9401916072799	0.954773709840897	3.03155062023881	4.1690849121372	-1.27239813890776	2.30802748342239	2198	-2.30797309398499	498.401
1928	0.894826766958294	0.860201265223112	2.96393432507318	4.24926669174214	-1.28847838201437	2.29177040534725	2353	-2.31601921399235	498.486
1929	0.68945652044054	0.843655218322596	2.87488443231056	4.2770861786707	-1.50710704635614	2.3077292403568	1662	-2.28721290619427	498.571
1930	0.545321632509656	0.721036009858716	2.7227351756207	4.55116741178696	-1.20373775907864	2.2837725482832	1441	-2.31823025064443	498.654
1931	0.683508551722177	0.815980060834656	2.72762814628345	4.57240157184794	-1.31436013802119	2.28882174643162	1504	-2.31722901338776	498.737
1932	0.620468205374611	0.764151969463151	2.69938899507684	4.64426601621895	-1.29796110687235	2.30165514872368	1505	-2.35478955516782	498.818
1933	0.452348694007015	0.666118508172026	2.56863486531871	4.6070588123689	-1.22240650601477	2.20798133028507	1583	-2.331901232783	498.899
1934	0.67694071739478	0.858773396154065	2.87439800981897	4.60091384756841	-1.39154739368614	2.33757975407028	1634	-2.31665848876594	498.979
1935	0.612884985545244	0.815850788256063	2.77225947315988	4.55472424245447	-1.38264047896135	2.3176701374683	1454	-2.33472529970331	499.059
1936	0.603094130334035	0.737437540867569	2.81296518322627	4.64092595976581	-1.31900748947804	2.31790880524768	1523	-2.37442446037973	499.138
1937	0.715441097519158	0.812539227022029	2.84937455270327	4.58647926634656	-1.28029096533706	2.41286104431149	1492	-2.34613451560531	499.216
1938	0.596642467359882	0.716400006812672	2.77910710829205	4.5455804058967	-1.26224171244991	2.39444192153756	1391	-2.32861673164773	499.293
1939	0.339261907036982	0.627664181176357	2.54355928899116	4.73327018861541	-1.30012326987684	2.28688597006205	1413	-2.38891322839897	499.37
1940	0.767611341497486	0.794259282980378	2.89507114456817	4.70110171495942	-1.24044248410733	2.33842712702191	1258	-2.40620954775456	499.447
1941	0.52571829734661	0.701357407303068	3.08984260319562	4.75722428803383	-1.2174179238614	2.33948845514283	1189	-2.41988627516406	499.523
1942	0.464680303695339	0.644840971719955	2.77959100713355	4.54301928528391	-1.28507219012071	2.29235177394609	1286	-2.37453698941405	499.599
1943	0.405067256501564	0.629721802576195	2.57222045386083	4.51002083241137	-1.31573458902227	2.2214578674515	1171	-2.35610243739026	499.674
1944	0.531819909594449	0.762635424825035	2.78975472885076	4.42860072729257	-1.32309616422602	2.36072650701445	1194	-2.29827765263398	499.749
1945	0.409104311500703	0.770903622873263	2.87954951926408	4.51012054325658	-1.32564848057409	2.36687944369944	1259	-2.28603435563334	499.823
1946	0.408359466134529	0.71889967666236	2.77199978073183	4.46723038194514	-1.33401285460985	2.26123457718851	1215	-2.24340880102002	499.897
1947	0.404941684908567	0.847746290887992	2.88148008502605	4.42974343341957	-1.27864997263484	2.36163862257844	1258	-2.26143936547696	499.971
1948	0.563435016002418	0.780716437619832	2.85853771714501	4.38884975947667	-1.21793024404258	2.32196454486311	1133	-2.22559725319136	500.045
1949	0.579456438768176	0.770401458403032	2.77225872812954	4.45151036879778	-1.19068165229634	2.29143721278562	1167	-2.20998411055061	500.119
1950	0.577155751054756	0.717344697151335	2.78506307719585	4.43571630409371	-1.27399079122813	2.32006611528013	1187	-2.21962111454226	500.192
1951	0.519791520896637	0.837489489288683	2.83981372762409	4.360668614914	-1.3013011482865	2.30785070838184	1114	-2.17252034786979	500.266
1952	0.778022216183364	0.954671461777711	2.87267717858524	4.24974572960246	-1.21284636108993	2.26842293236063	1128	-2.10183935929485	500.339
1953	0.793250613350168	0.944415000745017	2.93498967078479	4.28950701115042	-1.24901795068513	2.40215707529156	1581	-2.2246906582621	500.412
1954	0.889148213974472	0.892179667603299	3.18269830659818	4.29415326208538	-1.13443356511993	2.28102468902626	2292	-2.24053413291675	500.486
1955	0.88552726989512	0.840152958317633	2.9502203366783	4.14932009610368	-1.21335720420758	2.26884181030815	1470	-2.22614842314133	500.559
1956	0.664408498145989	0.889896893770468	2.8228144860185	4.23949226700145	-1.32447940044936	2.3171945566362	1325	-2.15567830976159	500.633
1957	0.760721520633583	0.822036695185222	2.71040995764075	4.16450921928752	-1.42763570127633	2.30367985434884	1069	-2.19619544488313	500.706
1958	0.589831727495623	0.788226306758806	2.74317365172679	4.19926737378257	-1.39616381713837	2.27801636091314	1122	-2.24105391992603	500.78
1959	0.540838461098749	0.758001707388249	2.70009619064483	4.22848423149923	-1.35595364406722	2.31464857178486	1062	-2.23602713912332	500.854
1960	0.383967794107565	0.756726653000242	2.68613491426376	4.22459986894403	-1.3211083812352	2.30650378524848	1098	-2.25572169738287	500.928
1961	0.619939658692177	0.773440094655084	2.71315534327928	4.23162342744387	-1.26834455595526	2.34231866195227	1064	-2.2421998795706	501.003
1962	0.638347779977634	0.752220670108365	2.82521033728093	4.16817230024471	-1.34630062198627	2.32645109479447	1152	-2.28447733355126	501.078
1963	0.744048753325982	0.837270130044927	2.76525938243792	4.13320022806237	-1.35925438616798	2.33634303122465	1140	-2.28646676420267	501.153
1964	0.859911603256599	0.884775197202647	2.79979433680384	4.17840110653654	-1.24101994109172	2.31834874540244	1123	-2.14430718454613	501.229
1965	0.998376704150539	1.05931450125374	3.01245107711653	4.19487378668622	-1.21314410225339	2.37378490440365	1019	-2.07802288051696	501.305
1966	0.774263183068897	0.84551186421986	2.84143463215692	4.23941857180502	-1.24256280159581	2.32783309692563	1106	-2.23887685801167	501.381
1967	0.927043523650417	0.970535746726551	3.03352265033443	4.22549445465817	-1.41255620430882	2.37804350424564	1122	-2.27479578887106	501.458
1969	0.693147180559945	1.02870806000011	2.90583875495623	3.98886982016246	-1.51703304357607	2.34883568680994	937	-2.37975376160947	501.614
1970	0.954276209789699	1.15199300501348	3.05365101345168	3.98556799368904	-1.3746351775255	2.33037977082156	987	-2.23450946626263	501.693
1971	0.739392508650191	1.07792306503756	2.93066994959605	4.16414892372072	-1.42045592627046	2.32390701263183	966	-2.25229902782562	501.773
1972	0.942949745303345	1.11657857893959	2.95184454646259	3.94514443285922	-1.41720962573218	2.34970301597112	1029	-2.26872984820523	501.853
1973	0.831005548235769	1.06408641981904	2.88001158942598	3.88290688426772	-1.45606817758991	2.33544789520039	1102	-2.27962894119715	501.934
1974	0.829279354884525	1.00704509514262	2.89168262672713	3.93249193808588	-1.55922333257737	2.330389390433	1129	-2.32595014839856	502.016
1975	0.758233797079832	0.980390560308924	2.8637702419875	3.79876241784632	-1.51090185914595	2.33707126906521	1163	-2.34764504885413	502.098
1976	0.779179413243403	1.02764616045842	2.81311707412102	3.76409861187215	-1.5481089912737	2.31001485192074	1208	-2.29130081250563	502.182
1977	0.68001539037065	0.957951852391917	2.76636548421794	3.78552418667052	-1.6562170424176	2.32285472943875	1182	-2.3074375485444	502.266
1978	0.835085980095665	1.06378289752643	2.92675031713147	3.74408859476495	-1.61578714011276	2.38823551986116	1123	-2.32817398558335	502.351
1979	0.689204794862417	1.0314337509114	2.95388826785406	3.73585425508512	-1.5106809390407	2.32212656479439	1254	-2.29354105404801	502.438
1980	0.754378782668157	1.02055775371061	2.86201003957877	3.77976869632875	-1.43517205647236	2.32818064018301	1287	-2.26360802058793	502.525
1981	0.779181517901748	0.997737778445847	2.80004048219686	3.83746085730275	-1.48814036660428	2.33725357806522	1279	-2.24505166983414	502.612
1982	0.566182253555213	0.919683029772297	2.70978817215585	4.07983077868101	-1.59717666975224	2.34604438348907	1283	-2.35320130795687	502.701
1983	0.574561254454971	0.897386577235002	2.73306031060183	3.82085429242465	-1.51482193605925	2.29684365581809	1187	-2.28156274403755	502.791
1984	0.711881761997268	0.920065832164871	2.91989037671584	3.85458836897896	-1.56455930212727	2.32160084974603	1233	-2.28974755135583	502.882
1985	0.637378999052228	0.860576911487377	2.79121242008159	3.83001126618782	-1.46662702892594	2.30515248849929	1431	-2.30439939243527	502.973
1986	0.626790095586217	0.960979454791695	2.8085561852707	3.7398248531894	-1.5017745171603	2.3336489394507	1348	-2.29413309593339	503.066
1987	0.672104987216845	0.860687745145139	2.71351756831201	3.86768857071251	-1.44836898597885	2.30794759993006	1302	-2.26200267268538	503.159
1988	0.705384312819517	0.897741372963023	2.73425050245754	4.01576106023345	-1.50407739677627	2.31790261392242	1231	-2.34656844443251	503.254
1989	0.777419365854467	0.913238011410214	2.87448486168967	3.88041389012472	-1.40528828446107	2.2968830524441	1221	-2.29472712391001	503.349
1990	0.812532597239055	1.00527038817087	2.97889020792069	3.93759857696924	-1.37528874728329	2.37514547649739	1297	-2.23936516575201	503.446
1991	0.915307447625806	0.940323931318311	2.8577684678614	3.86505559735477	-1.31167252314235	2.3402571685795	1335	-2.28457700270088	503.543
1992	0.703470553957805	0.850024886893129	2.78769792257412	3.87591192480778	-1.37700061392843	2.31063561515101	1310	-2.29186364653864	503.642
1993	0.744263828911721	0.851636261985802	2.87088973137598	3.88165464552755	-1.37614198965587	2.32233443668824	1392	-2.33347061129172	503.741
1994	0.74312453355439	0.875785028615602	2.80974892295507	3.87017929343922	-1.38787681878029	2.31776217781515	1303	-2.31014614556808	503.842
1995	0.695383067461229	0.84353348927663	2.82942065115344	3.98205016772255	-1.4250722257875	2.33322447450945	1255	-2.3366745818002	503.943
1996	0.587899062339576	0.776569254031839	2.76831175901243	3.94377504831601	-1.44819946736715	2.34448692916158	1395	-2.34990676197174	504.046
1997	0.509739150253022	0.739678413936819	2.70167917587167	3.97202386176017	-1.40364064374468	2.30883403698851	1295	-2.36268018226998	504.15
1998	0.614158769241315	0.851988469745057	2.92876041450278	3.95944949208891	-1.41477383244176	2.3090829236349	1143	-2.3214283207266	504.255
1999	0.837867871948137	0.946545140231957	3.24730738078655	4.09400786095298	-1.29520741534522	2.41458732606085	1156	-2.29526400938536	504.361
2000	0.758909692058405	0.814394305263679	2.93589385515222	4.02687615873708	-1.32501582656953	2.30515374464183	1334	-2.34152246290798	504.468
2001	0.514449754059382	0.680883491308113	2.73836071150163	4.10966374467169	-1.38445829503032	2.25096416249807	1350	-2.35281121189952	504.576
2002	0.59245613320036	0.755772447318967	2.70284336261024	4.19229148613131	-1.38142817146872	2.28341815512212	1419	-2.36285860540866	504.685
2003	0.840327079016028	0.848806839095143	2.89630510343151	4.09364065551095	-1.27456095068933	2.33305346181804	1414	-2.24830611835213	504.796
2004	0.676886659688165	0.845760581068317	2.95060742690454	4.03955799396472	-1.31791706367515	2.33099489004311	1212	-2.29236684421654	504.907
2005	0.7505810035431	0.92857198698669	3.11444715730186	4.07140410569249	-1.28710110607626	2.38322610782816	1161	-2.33951921313316	505.02
2006	0.755481431803298	0.837088007450344	3.03362820723232	4.05418414095878	-1.27741360043881	2.33050455575452	1237	-2.31795454127707	505.134
2007	0.877093139840862	0.855214418465055	2.94280241102633	4.1781424695456	-1.29000714166774	2.30287406857762	1333	-2.31228965777855	505.249
2008	0.703753340589357	0.837567285605681	2.85251425156774	4.29671124781604	-1.16222836129855	2.31175842596184	1404	-2.29815736527531	505.365
2009	0.769498144308249	0.847190925670746	2.87410578343579	4.27000924836579	-1.22789039917237	2.32141859991131	1392	-2.28574956620267	505.483
2010	0.683344960125171	0.757843745566308	2.80362308943294	4.35935798417274	-1.07089303189651	2.29911085672586	1292	-2.32166659648323	505.601
2011	0.587452691449904	0.830521667383466	2.77216601833757	4.35599492189417	-1.16879868716865	2.28729219142359	1372	-2.3134911740346	505.721
2012	0.809702237032123	0.843162607595805	2.96606981258408	4.44967674033754	-1.07120343261766	2.36722981070157	1187	-2.31364062442795	505.842
2013	0.788793692663749	0.906436603608911	2.91624445352995	4.44545660297266	-1.18155531179569	2.33292495940785	1173	-2.28248585487612	505.965
2014	0.857186692516451	0.923415051985321	2.96726321548977	4.46860382301972	-1.12741926308883	2.39499251314041	1335	-2.27603747329947	506.088
2015	0.876426133310227	0.959041898826819	2.98406573732016	4.52662615449789	-1.06707636829552	2.37784183035164	1441	-2.26087455824526	506.213
2016	0.804738245968408	0.967113830266807	2.96260407439987	4.50164479383684	-1.08730360595376	2.3265478165994	1393	-2.23200929814039	506.339
2017	0.676870619009002	0.870236547523598	2.87652331960651	4.57749145955821	-1.18101433477003	2.29885996369863	1297	-2.29060268221149	506.467
2018	0.790830674887489	0.883423461715314	2.88362646075627	4.57269163924349	-1.18901257297327	2.32299494245731	1250	-2.30078442179896	506.596
2019	0.651631784879352	0.866649928749645	2.85642771270074	4.52678435409573	-1.09744746617182	2.32777350258824	1425	-2.29619363559239	506.726
2020	0.586543797107532	0.914256143176368	2.92199165105483	4.54555854380619	-1.20058411928042	2.34155170882669	1262	-2.2911202374719	506.857
2021	0.78145266194363	0.826849947895693	2.89189405991035	4.57260651378731	-1.15621768246022	2.33637694943953	1286	-2.31906551564098	506.99
2022	0.644705792770262	0.79162358992232	2.82740535663233	4.46732421518578	-1.15496522521924	2.2860932580412	1257	-2.30836697506726	507.124
2023	0.426038395387558	0.705096538575198	2.72227363563634	4.59765126952985	-1.1943680020062	2.28591804050883	1363	-2.33150531271748	507.259
