Age Ti/Ca_kaBP	KL09_TiCa	Age Hem_kaBP	KL09_Hem	Age MGSQ_kaBP	MGSG		time_kyr	Sanbao sim	MGSQ sim
2.84763	0.01	137.454	0.487	51.4716	0.334209		40.5	0.204	0.260337717
2.85524	0.011	137.815	0.5	51.9659	0.335976		40.625	0.465	0.2711911
2.86286	0.009	138.176	0.511	52.402	0.337535		40.75	0.545	0.281854551
2.87047	0.009	138.537	0.521	52.7509	0.338782		40.875	0.684	0.282142982
2.87808	0.009	138.898	0.531	53.0707	0.342007		41	0.816	0.270342607
2.8857	0.015	139.259	0.54	53.4195	0.348251		41.125	0.899	0.255135629
2.89331	0.013	139.621	0.548	53.7684	0.354495		41.25	1.078	0.244776057
2.90092	0.013	139.982	0.554	54.2045	0.362299		41.375	0.944	0.238576865
2.90854	0.015	140.343	0.559	54.5825	0.369064		41.5	0.757	0.230840407
2.91616	0.014	140.704	0.562	54.9313	0.375307		41.625	0.759	0.222207048
2.92377	0.018	141.065	0.563	55.2221	0.38051		41.75	0.336	0.220508054
2.93138	0.017	141.427	0.564	55.6	0.387274		41.875	0.139	0.227431583
2.939	0.014	141.788	0.566	55.9489	0.389933		42	-0.038	0.2349106
2.94661	0.012	142.149	0.571	56.385	0.384294		42.125	-0.091	0.236936217
2.95422	0.017	142.51	0.577	56.4198	0.379407		42.25	0.118	0.235787606
2.96183	0.016	142.871	0.584	56.4546	0.37452		42.375	0.304	0.237418506
2.96946	0.017	143.232	0.593	56.4814	0.370761		42.5	0.908	0.24635661
2.97707	0.011	143.594	0.604	56.5135	0.36625		42.625	0.933	0.263005912
2.98468	0.013	143.955	0.615	56.5483	0.361363		42.75	0.776	0.281232573
2.9923	0.017	144.316	0.622	56.5885	0.355724		42.875	0.894	0.291498613
2.99991	0.01	144.677	0.621	56.6233	0.348677		43	0.996	0.289603677
3.00752	0.01	145.038	0.608	56.6581	0.340279		43.125	0.881	0.27994581
3.01513	0.009	149.073	0.614	56.6848	0.33382		43.25	0.853	0.27117325
3.02275	0.01	149.568	0.628	56.7143	0.326714		43.375	0.991	0.269678045
3.03036	0.009	150.063	0.637	56.7303	0.322838		43.5	0.913	0.274117615
3.03798	0.01	150.558	0.645	56.7625	0.315087		43.625	0.622	0.278446078
3.0456	0.012	151.053	0.655	56.7973	0.306689		43.75	0.214	0.280753325
3.05321	0.009	151.548	0.67	56.8321	0.298292		43.875	-0.024	0.283129197
3.06082	0.011	152.044	0.688	56.8669	0.289894		44	-0.096	0.286219089
3.06843	0.01	152.539	0.706	56.8963	0.28385		44.125	-0.026	0.289808989
3.07605	0.011	153.034	0.716	56.9311	0.276832		44.25	0.136	0.293646211
3.08366	0.01	153.529	0.718	56.9713	0.268734		44.375	0.257	0.295999945
3.09127	0.008	154.024	0.708	57.0141	0.260096		44.5	0.352	0.295570081
3.09888	0.012	154.519	0.682	57.0409	0.254698		44.625	0.552	0.294054221
3.10651	0.011	155.014	0.645	57.0596	0.250919		44.75	0.517	0.294025883
3.11412	0.012	155.509	0.6	57.073	0.24822		44.875	0.651	0.29426381
3.12173	0.011	156.004	0.558	57.1024	0.242282		45	0.548	0.291467015
3.12935	0.011	156.5	0.52	57.1399	0.235157		45.125	0.623	0.287984319
3.13696	0.011	156.995	0.492	57.1801	0.23356		45.25	0.519	0.290140203
3.14457	0.013	157.49	0.477	57.2042	0.232602		45.375	0.517	0.298145356
3.15218	0.017	157.985	0.473	57.2229	0.231856		45.5	0.642	0.304434269
3.1598	0.014	158.48	0.478	57.2577	0.230472		45.625	0.694	0.302090046
3.16741	0.01	158.975	0.488	57.3112	0.228342		45.75	0.913	0.292043914
3.17503	0.013	159.47	0.497	57.3487	0.226852		45.875	0.956	0.281178319
3.18265	0.011	159.965	0.499	57.3675	0.226106		46	1.286	0.274712068
3.19026	0.014	160.462	0.492	57.3889	0.225254		46.125	1.086	0.272573193
3.19787	0.012	160.916	0.477	57.429	0.234966		46.25	1.306	0.270460855
3.20548	0.015	161.279	0.456	57.4799	0.256817		46.375	1.09	0.262260561
3.2131	0.013	161.641	0.434	57.5147	0.271768		46.5	0.969	0.24581983
3.22071	0.01	162.004	0.417	57.5334	0.279819		46.625	1.179	0.2272727
3.22832	0.012	162.366	0.407	57.5629	0.29247		46.75	0.982	0.214818822
3.23595	0.01	162.728	0.402	57.6084	0.312021		46.875	1.064	0.210966371
3.24356	0.012	163.091	0.4	57.6566	0.332722		47	0.872	0.213710068
3.25117	0.012	163.453	0.399	57.6807	0.339592		47.125	0.679	0.220724968
3.25878	0.01	163.815	0.398	57.7021	0.33951		47.25	0.78	0.229930104
3.2664	0.012	164.178	0.396	57.7396	0.339367		47.375	0.748	0.237461348
3.27401	0.012	164.54	0.395	57.7904	0.339173		47.5	0.763	0.239102519
3.28162	0.011	164.903	0.395	57.8252	0.339041		47.625	0.151	0.237426297
3.28924	0.009	165.265	0.399	57.8467	0.338959		47.75	-0.348	0.23882129
3.29685	0.01	165.627	0.408	57.8734	0.338857		47.875	-0.289	0.242069192
3.30447	0.008	165.99	0.421	57.9136	0.338704		48	-0.157	0.243660379
3.31208	0.009	166.352	0.437	57.9457	0.337154		48.125	-0.442	0.24747768
3.3197	0.009	166.714	0.453	57.9671	0.331361		48.25	-0.487	0.256304689
3.32731	0.012	167.077	0.47	57.9992	0.322672		48.375	-0.101	0.266952792
3.33492	0.01	167.439	0.485	58.0394	0.311811		48.5	0.205	0.277139986
3.34254	0.011	167.802	0.498	58.0662	0.30457		48.625	0.283	0.284852182
3.35015	0.011	168.164	0.508	58.0876	0.298777		48.75	0.387	0.28837007
3.35776	0.011	168.526	0.516	58.1277	0.287916		48.875	0.611	0.292543751
3.36537	0.013	168.889	0.52	58.1652	0.277779		49	0.703	0.303614632
3.373	0.009	169.251	0.522	58.1893	0.271262		49.125	0.887	0.316500098
3.38061	0.011	169.613	0.522	58.2107	0.265708		49.25	1.227	0.31983943
3.38822	0.009	169.977	0.519	58.2589	0.25698		49.375	1.412	0.313386804
3.39584	0.012	170.339	0.516	58.3071	0.248252		49.5	1.33	0.307280443
3.40345	0.011	170.702	0.513	58.3312	0.243888		49.625	1.138	0.306464159
3.41106	0.014	171.064	0.51	58.3553	0.239524		49.75	0.768	0.306651498
3.41867	0.009	171.426	0.508	58.3847	0.23419		49.875	0.522	0.303631242
3.42629	0.01	171.789	0.507	58.4115	0.229341		50	0.488	0.298732359
3.4339	0.013	172.151	0.505	58.4302	0.225947		50.125	0.488	0.294685531
3.44152	0.014	172.513	0.503	58.4463	0.223037		50.25	0.539	0.291141205
3.44914	0.008	172.844	0.498	58.4838	0.217898		50.375	0.597	0.285918175
3.45675	0.013	173.15	0.492	58.5132	0.21861		50.5	0.665	0.279926508
3.46436	0.01	173.457	0.484	58.5373	0.219194		50.625	0.667	0.278423163
3.47197	0.014	173.763	0.476	58.5614	0.219777		50.75	0.558	0.285324989
3.47959	0.012	174.069	0.471	58.6016	0.220749		50.875	0.574	0.298643105
3.4872	0.012	174.375	0.47	58.639	0.221656		51	0.807	0.312236172
3.49481	0.009	174.682	0.474	58.6631	0.222239		51.125	0.938	0.321548203
3.50244	0.012	174.988	0.483	58.6979	0.223082		51.25	0.894	0.32864866
3.51005	0.011	175.294	0.489	58.7435	0.224183		51.375	0.907	0.338453809
3.51766	0.013	175.6	0.49	58.7783	0.2325		51.5	1.021	0.350300844
3.52527	0.011	175.907	0.485	58.8023	0.238258		51.625	1.039	0.357978571
3.53289	0.012	176.213	0.477	58.8345	0.245935		51.75	0.891	0.357528079
3.5405	0.013	176.519	0.474	58.88	0.256811		51.875	0.942	0.349678086
3.54811	0.011	176.825	0.482	58.9094	0.263848		52	0.917	0.336903571
3.55572	0.01	177.132	0.504	58.9228	0.267047		52.125	1.012	0.323991477
3.56334	0.013	177.438	0.535	58.9389	0.270885		52.25	0.956	0.316103627
3.57096	0.012	177.744	0.569	58.971	0.278562		52.375	1.181	0.313856775
3.57857	0.01	178.05	0.6	59.0165	0.28754		52.5	1.116	0.314674337
3.58619	0.012	178.357	0.626	59.0593	0.282591		52.625	1.184	0.317346129
3.5938	0.012	178.664	0.644	59.0834	0.279807		52.75	1.261	0.320844069
3.60141	0.013	178.97	0.654	59.0941	0.27857		52.875	1.317	0.319470928
3.60902	0.011	179.276	0.656	59.0995	0.277951		53	1.306	0.307522728
3.61664	0.014	179.582	0.647	59.1182	0.275786		53.125	1.247	0.289567921
3.62425	0.015	179.889	0.627	59.153	0.271765		53.25	1.278	0.277056491
3.63186	0.013	180.195	0.601	59.1959	0.266815		53.375	1.077	0.274455145
3.63949	0.012	180.501	0.576	59.22	0.264032		53.5	0.898	0.276694575
3.6471	0.013	180.807	0.555	59.236	0.262176		53.625	0.944	0.279006168
3.65471	0.013	181.114	0.537	59.2548	0.26001		53.75	1.004	0.280106155
3.66232	0.014	181.42	0.52	59.2896	0.259975		53.875	0.925	0.279210684
3.66994	0.011	181.726	0.501	59.3324	0.270967		54	0.811	0.276984218
3.67755	0.015	182.032	0.481	59.3592	0.277837		54.125	0.642	0.275684501
3.68516	0.014	182.339	0.46	59.3726	0.281272		54.25	0.687	0.275939694
3.69278	0.012	182.645	0.439	59.3913	0.286081		54.375	0.701	0.278307112
3.70039	0.012	182.951	0.416	59.4261	0.295013		54.5	0.621	0.284983037
3.70801	0.013	185.672	0.276	59.4689	0.306005		54.625	0.412	0.29435027
3.71562	0.012	185.97	0.292	59.4957	0.312875		54.75	0.339	0.298846544
3.72324	0.013	186.268	0.303	59.5091	0.31631		54.875	0.405	0.292909401
3.73085	0.013	186.567	0.311	59.5278	0.321119		55	0.338	0.27937927
3.73846	0.011	186.866	0.319	59.5626	0.320329		55.125	0.265	0.265769216
3.74608	0.014	187.164	0.329	59.6055	0.305395		55.25	0.505	0.256808307
3.75369	0.012	187.463	0.342	59.6322	0.296062		55.375	0.966	0.252166915
3.7613	0.012	187.761	0.357	59.6483	0.290462		55.5	0.945	0.250125569
3.76892	0.012	188.059	0.371	59.667	0.283929		55.625	0.533	0.250152401
3.77654	0.01	188.358	0.384	59.6991	0.272729		55.75	0.283	0.252072877
3.78415	0.016	188.656	0.392	59.742	0.257795		55.875	0.527	0.25606447
3.79176	0.013	188.954	0.398	59.7688	0.248462		56	0.651	0.264602246
3.79938	0.013	189.253	0.402	59.7821	0.243795		56.125	0.961	0.278997279
3.80699	0.012	189.551	0.405	59.7848	0.242862		56.25	1.14	0.295069705
3.8146	0.018	189.849	0.406	59.8036	0.236329		56.375	1.38	0.309382905
3.82221	0.016	190.148	0.406	59.8357	0.223884		56.5	1.484	0.321597148
3.82983	0.014	190.446	0.405	59.8785	0.206461		56.625	1.446	0.328275119
3.83745	0.014	190.744	0.402	59.908	0.194483		56.75	1.305	0.326257833
3.84506	0.013	191.043	0.395	59.9401	0.181416		56.875	1.233	0.317525563
3.85268	0.013	191.341	0.384	59.9722	0.168349		57	1.21	0.305612934
3.86029	0.011	191.64	0.37	60.015	0.150926		57.125	1.282	0.295064751
3.8679	0.013	191.938	0.357	60.0445	0.138948		57.25	1.365	0.292275206
3.87551	0.012	192.236	0.35	60.0579	0.133503		57.375	1.227	0.297799506
3.88313	0.011	192.535	0.351	60.0766	0.125881		57.5	1.324	0.303041351
3.89074	0.012	192.833	0.364	60.1087	0.138259		57.625	1.195	0.301277654
3.89835	0.01	193.131	0.384	60.1516	0.161548		57.75	1.351	0.295408635
3.90598	0.011	193.43	0.402	60.181	0.177559		57.875	1.35	0.291679568
3.91359	0.015	193.728	0.412	60.1944	0.184836		58	1.489	0.291873535
3.9212	0.01	194.026	0.41	60.2131	0.195025		58.125	1.283	0.294726902
3.92881	0.011	194.325	0.394	60.2453	0.212492		58.25	1.227	0.300605481
3.93643	0.012	194.623	0.363	60.2881	0.235781		58.375	1.043	0.310023165
3.94404	0.01	194.922	0.325	60.3175	0.251792		58.5	0.854	0.319002183
3.95165	0.008	195.259	0.286	60.3764	0.255832		58.625	0.788	0.320794304
3.95927	0.011	195.71	0.254	60.4219	0.233006		58.75	0.291	0.312555622
3.96688	0.008	196.162	0.232	60.4675	0.21018		58.875	0.684	0.297672779
3.9745	0.016	196.613	0.223	60.513	0.187354		59	0.98	0.282216723
3.98211	0.01	197.065	0.221	60.5585	0.164528		59.125	0.907	0.271179185
3.98973	0.013	197.516	0.223	60.6388	0.142587		59.25	0.888	0.265178262
3.99734	0.01	197.968	0.226	60.6736	0.154935		59.375	0.492	0.260454885
4.00495	0.013	198.419	0.23	60.7646	0.18723		59.5	0.75	0.254404541
4.01257	0.013	198.871	0.238	60.8235	0.208126		59.625	0.707	0.249451686
4.02018	0.012	199.322	0.251	60.8958	0.228837		59.75	-0.055	0.249397737
4.02779	0.011	199.774	0.27	60.9547	0.222598		59.875	-0.121	0.253772087
4.0354	0.013	200.226	0.292	61.0109	0.216642		60	-0.221	0.258399987
4.04303	0.018	200.677	0.319	61.0966	0.207566		60.125	-0.396	0.259408064
4.05064	0.01	201.129	0.349	61.1421	0.202744		60.25	-0.531	0.255052669
4.05825	0.013	201.58	0.38	61.201	0.198285		60.375	-0.532	0.247435043
4.06587	0.015	202.032	0.409	61.2625	0.194038		60.5	-0.522	0.242121343
4.07348	0.011	202.483	0.434	61.3241	0.18979		60.625	-0.472	0.240478578
4.08109	0.013	202.935	0.449	61.4124	0.183696		60.75	-0.383	0.238006315
4.0887	0.014	203.386	0.453	61.474	0.195419		60.875	-0.295	0.231508072
4.09632	0.013	203.838	0.443	61.5329	0.208924		61	-0.212	0.219459269
4.10394	0.011	204.289	0.424	61.6105	0.226727		61.125	-0.13	0.199260261
4.11155	0.012	204.741	0.399	61.6721	0.240846		61.25	-0.073	0.172754938
4.11917	0.013	205.192	0.373	61.7792	0.223657		61.375	-0.128	0.150536938
4.12678	0.01	205.644	0.349	61.8408	0.209537		61.5	-0.196	0.14155297
4.13439	0.015	206.183	0.33	61.8997	0.196032		61.625	-0.252	0.142880257
4.142	0.011	206.771	0.316	61.988	0.192648		61.75	-0.293	0.146533296
4.14962	0.012	207.361	0.305	62.4402	0.219588		61.875	-0.335	0.149380301
4.15723	0.014	207.949	0.299	62.8924	0.246528		62	-0.383	0.151680161
4.16484	0.011	208.537	0.296	63.0786	0.257621		62.125	-0.435	0.152803276
4.17247	0.014	209.126	0.295	63.3713	0.282535		62.25	-0.478	0.151053556
4.18008	0.012	209.714	0.296	63.6772	0.311516		62.375	-0.48	0.147021683
4.18769	0.016	210.302	0.299	64.1693	0.358136		62.5	-0.477	0.144972028
4.1953	0.012	210.891	0.303	64.4752	0.387116		62.625	-0.465	0.147733571
4.20292	0.012	211.479	0.305	64.9939	0.422573		62.75	-0.44	0.152865337
4.21053	0.011	212.067	0.307	65.2998	0.443271		62.875	-0.415	0.155641431
4.21814	0.01	212.655	0.308	65.5924	0.463069		63	-0.36	0.154687577
4.22575	0.013	213.244	0.31	65.8984	0.477518		63.125	-0.289	0.153757328
4.23337	0.013	213.832	0.313	66.1245	0.475109		63.25	-0.224	0.156885914
4.24099	0.012	214.42	0.316	66.6432	0.469583		63.375	-0.201	0.164094032
4.2486	0.012	215.008	0.321	66.9491	0.466324		63.5	-0.186	0.171666607
4.25622	0.01	215.597	0.326	67.255	0.462224		63.625	-0.195	0.176058187
4.26383	0.011	216.185	0.33	67.5476	0.456792		63.75	-0.262	0.177780745
4.27144	0.01	216.773	0.333	67.8535	0.451114		63.875	-0.329	0.17875109
4.27905	0.008	217.362	0.332	68.4521	0.440005		64	-0.342	0.178701982
4.28667	0.011	217.81	0.325	68.758	0.448541		64.125	-0.323	0.177791821
4.29428	0.013	218.158	0.313	69.3565	0.46789		64.25	-0.308	0.179216912
4.30189	0.011	218.507	0.297	69.6491	0.47735		64.375	-0.326	0.18573084
4.30952	0.01	218.855	0.279	70.2609	0.500482		64.5	-0.351	0.195257269
4.31713	0.011	219.204	0.26	70.5536	0.512111		64.625	-0.355	0.204600442
4.32474	0.016	219.552	0.243	71.1521	0.53584		64.75	-0.298	0.214287834
4.33235	0.013	219.9	0.231	71.458	0.546696		64.875	-0.236	0.225204032
4.33997	0.009	220.249	0.225	71.7506	0.557079		65	-0.236	0.234965642
4.34758	0.015	220.598	0.225	72.0299	0.56699		65.125	-0.284	0.239893727
4.35519	0.012	220.947	0.231	72.3624	0.57879		65.25	-0.332	0.237925395
4.36281	0.013	221.295	0.243	72.7082	0.5813		65.375	-0.38	0.231845237
4.37043	0.011	221.644	0.26	73.1073	0.579191		65.5	-0.428	0.229433069
4.37804	0.013	221.992	0.278	73.4531	0.577363		65.625	-0.445	0.234429676
4.38565	0.015	222.341	0.298	73.8654	0.575179		65.75	-0.375	0.241338355
4.39327	0.014	222.689	0.316	74.1181	0.573826		65.875	-0.299	0.244819327
4.40088	0.012	223.037	0.329	74.4639	0.571975		66	-0.295	0.246266835
4.40849	0.012	226.173	0.561	74.7565	0.570408		66.125	-0.367	0.24630321
4.41611	0.013	226.522	0.6	74.9161	0.569554		66.25	-0.434	0.241128079
4.42372	0.012	226.87	0.632	75.1156	0.568486		66.375	-0.381	0.231459281
4.43133	0.012	227.219	0.657	75.4615	0.567385		66.5	-0.28	0.223891198
4.43895	0.009	227.567	0.672	76.06	0.565531		66.625	-0.205	0.220765197
4.44657	0.013	227.916	0.681	76.6851	0.56633		66.75	-0.227	0.217696596
4.45418	0.014	228.264	0.684	77.3501	0.572313		66.875	-0.258	0.211796217
4.46179	0.012	228.612	0.679	77.8822	0.577101		67	-0.274	0.207137693
4.46941	0.012	228.961	0.666	78.361	0.581409		67.125	-0.268	0.208176888
4.47702	0.013	229.262	0.646	78.7467	0.58488		67.25	-0.262	0.21243704
4.48463	0.012	229.537	0.621	79.0792	0.587872		67.375	-0.255	0.214429799
4.49224	0.014	229.812	0.592	79.5181	0.589163		67.5	-0.249	0.212975063
4.49986	0.013	230.086	0.563	79.8639	0.58997		67.625	-0.244	0.212594673
4.50748	0.01	230.36	0.533	80.4226	0.591275		67.75	-0.246	0.218357918
4.51509	0.013	230.634	0.506	80.9147	0.594941		67.875	-0.249	0.229915487
4.52271	0.012	230.908	0.481	81.5531	0.599883		68	-0.256	0.243420415
4.53032	0.01	231.182	0.46	82.0053	0.601201		68.125	-0.269	0.257640474
4.53793	0.009	231.457	0.441	82.3777	0.600488		68.25	-0.281	0.27279517
4.54554	0.01	231.731	0.424	82.697	0.599877		68.375	-0.286	0.285376304
4.55316	0.011	232.005	0.41	82.9896	0.599317		68.5	-0.286	0.291560234
4.56077	0.01	232.279	0.395	83.2423	0.59562		68.625	-0.283	0.293400233
4.56838	0.011	232.553	0.38	83.5748	0.586949		68.75	-0.264	0.295438793
4.57601	0.009	232.827	0.368	83.9206	0.577932		68.875	-0.241	0.298452384
4.58362	0.009	233.101	0.357	84.3063	0.567874		69	-0.23	0.300129167
4.59123	0.009	233.376	0.349	84.6255	0.555686		69.125	-0.242	0.299298628
4.59884	0.011	233.65	0.343	84.9448	0.540737		69.25	-0.255	0.29858632
4.60646	0.013	233.924	0.338	85.397	0.519559		69.375	-0.254	0.302340524
4.61407	0.01	234.198	0.334	85.8359	0.498689		69.5	-0.245	0.311258109
4.62168	0.013	234.472	0.332	86.3546	0.471946		69.625	-0.244	0.32090357
4.62929	0.01	234.746	0.331	86.7669	0.450689		69.75	-0.334	0.326625552
4.63692	0.009	235.021	0.334	87.0861	0.434231		69.875	-0.448	0.328489917
4.64453	0.013	235.295	0.339	87.4054	0.42871		70	-0.551	0.331050485
4.65214	0.012	235.569	0.347	87.7246	0.423665		70.125	-0.107	0.338101838
4.65976	0.012	235.843	0.355	88.0438	0.41862		70.25	0.288	0.348946143
4.66737	0.016	236.117	0.364	88.363	0.413574		70.375	0.302	0.361172249
4.67498	0.011	236.391	0.372	88.7221	0.410748		70.5	0.252	0.374193966
4.68259	0.009	236.666	0.379	89.2408	0.407602		70.625	0.333	0.387571637
4.69021	0.012	236.94	0.386	89.6797	0.40494		70.75	0.375	0.399386825
4.69782	0.011	237.215	0.391	90.1985	0.3978		70.875	0.187	0.408875598
4.70544	0.012	237.489	0.395	90.6108	0.391547		71	0.078	0.417089746
4.71306	0.014	237.763	0.398	90.93	0.386707		71.125	0.052	0.423336923
4.72067	0.015	238.037	0.398	91.2775	0.388826		71.25	0.107	0.425170433
4.72828	0.01	238.311	0.393	91.5343	0.395841		71.375	-0.04	0.42335795
4.73589	0.01	238.586	0.384	91.8969	0.405744		71.5	-0.408	0.421070076
4.74351	0.012	238.86	0.369	92.2747	0.41606		71.625	-0.687	0.416333714
4.75112	0.012	239.134	0.349	92.7883	0.433749		71.75	-1.35	0.403800668
4.75873	0.011	239.386	0.325	93.3776	0.462813		71.875	-1.494	0.38495395
4.76635	0.009	239.537	0.3	93.8761	0.487405		72	-1.605	0.367158805
4.77397	0.01	239.688	0.28	94.4352	0.513383		72.125	-1.709	0.35377209
4.78158	0.009	239.839	0.264	94.7978	0.529355		72.25	-1.787	0.343219418
4.78919	0.01	239.99	0.252	95.1302	0.543995		72.375	-1.753	0.33484212
4.79681	0.009	240.141	0.242	95.2963	0.551315		72.5	-1.578	0.33008465
4.80442	0.008	240.292	0.237	95.6589	0.5672		72.625	-1.417	0.328942282
4.81203	0.009	240.443	0.237	96.0669	0.58282		72.75	-1.194	0.329817814
4.81965	0.007	240.594	0.243	96.641	0.604805		72.875	-0.863	0.332625063
4.82726	0.01	240.745	0.258	97.1547	0.624475		73	-0.313	0.33644444
4.83487	0.012	240.896	0.284	97.7288	0.643156		73.125	0.206	0.335680362
4.84249	0.015	241.047	0.321	98.1972	0.658396		73.25	0.588	0.326599582
4.85011	0.014	241.198	0.367	98.5598	0.670195		73.375	0.731	0.31415053
4.85772	0.01	241.349	0.416	98.9224	0.661229		73.5	0.783	0.305001194
4.86533	0.014	241.5	0.469	99.3001	0.642985		73.625	0.737	0.301302708
4.87295	0.017	241.651	0.523	99.6627	0.62547		73.75	0.833	0.304494362
4.88056	0.012	241.802	0.587	100.025	0.607955		73.875	0.859	0.314362941
4.88817	0.01	241.953	0.655	100.433	0.587498		74	0.838	0.325952427
4.89578	0.01	242.104	0.723	101.007	0.558086		74.125	0.82	0.335277631
4.90341	0.009	242.45	0.783	101.521	0.531769		74.25	0.852	0.343448708
4.91102	0.014	242.899	0.826	102.05	0.508585		74.375	0.742	0.351850189
4.91863	0.009	243.348	0.852	102.428	0.493304		74.5	0.731	0.359945082
4.92625	0.01	243.799	0.862	102.79	0.478634		74.625	0.778	0.366923994
4.93386	0.011	244.249	0.86	103.183	0.462742		74.75	0.743	0.371224593
4.94147	0.01	244.698	0.85	103.651	0.451445		74.875	0.564	0.370544193
4.94908	0.012	245.148	0.834	103.953	0.444322		75	0.655	0.365452956
4.9567	0.013	245.598	0.815	104.407	0.433637		75.125	0.64	0.361820324
4.96431	0.012	246.048	0.796	104.86	0.430419		75.25	0.674	0.365957967
4.97193	0.013	246.497	0.777	105.252	0.442135		75.375	0.662	0.377437096
4.97955	0.014	246.948	0.757	105.513	0.449947		75.5	0.735	0.388273029
4.98716	0.015	247.397	0.731	105.904	0.461663		75.625	0.678	0.390571621
4.99477	0.012	247.847	0.696	106.296	0.471351		75.75	0.583	0.388507905
5.00238	0.011	248.296	0.656	106.688	0.480024		75.875	0.522	0.396968878
5.01	0.011	248.747	0.612	107.21	0.491588		76	0.486	0.417112058
5.01761	0.011	249.196	0.569	107.601	0.499487		76.125	0.264	0.426628201
5.02522	0.008	249.607	0.529	107.862	0.504495		76.25	0.254	0.410688268
5.03284	0.011	249.935	0.494	108.123	0.509502		76.375	0.224	0.383450817
5.04046	0.009	250.264	0.469	108.385	0.51451		76.5	0.054	0.362399971
5.04807	0.009	250.592	0.457	108.776	0.52166		76.625	-0.241	0.345300992
5.05568	0.011	250.92	0.455	109.168	0.528086		76.75	-0.111	0.327009246
5.0633	0.011	251.249	0.458	109.69	0.536655		76.875	-0.064	0.313926124
5.07091	0.009	251.577	0.459	110.343	0.545324		77	0.332	0.310907164
5.07852	0.01	251.905	0.458	110.734	0.549709		77.125	0.92	0.312386186
5.08614	0.008	252.233	0.453	111.126	0.554094		77.25	1.24	0.312961977
5.09375	0.009	252.562	0.445	111.648	0.560793		77.375	1.429	0.313699465
5.10136	0.01	252.89	0.435	112.17	0.567775		77.5	1.439	0.315988308
5.10898	0.012	253.218	0.42	112.562	0.573012		77.625	1.331	0.318367304
5.1166	0.011	256.174	0.423	112.692	0.574139		77.75	1.388	0.319843743
5.12421	0.012	256.502	0.439	113.084	0.577518		77.875	1.476	0.322908059
5.13182	0.012	256.83	0.45	113.476	0.580898		78	1.62	0.33203498
5.13944	0.011	257.158	0.457	113.867	0.584278		78.125	1.689	0.347012007
5.14705	0.009	257.487	0.464	114.259	0.584549		78.25	1.608	0.357761802
5.15466	0.011	257.815	0.469	114.65	0.58482		78.375	1.64	0.352701786
5.16227	0.011	258.143	0.475	115.434	0.584909		78.5	1.711	0.335899993
5.1699	0.01	258.472	0.48	115.956	0.584362		78.625	1.632	0.326890899
5.17751	0.012	258.8	0.483	116.478	0.583816		78.75	1.575	0.337920981
5.18512	0.009	259.128	0.484	116.87	0.573144		78.875	1.61	0.359049363
5.19274	0.01	259.456	0.485	117.261	0.562472		79	1.619	0.372362497
5.20035	0.01	259.785	0.486	117.653	0.5518		79.125	1.628	0.373180828
5.20796	0.009	260.113	0.487	117.783	0.548243		79.25	1.637	0.368304253
5.21557	0.01	260.441	0.486	118.175	0.534465		79.375	1.647	0.364540857
5.22319	0.009	260.769	0.483	118.567	0.520687		79.5	1.656	0.367398307
