Depth [m]	Interpolated Bchron Age	Zr/Rb 	Ca/Ti	Rb/K
49.0016	110142.84	3.552275043	0.387507879	0.622727561
49.0036	110147.64	3.530369467	0.358089085	0.783804566
49.006	110153.4	3.381202965	0.362995731	0.684334671
49.007	110155.8	3.165389379	0.364533352	0.771852917
49.008	110158.2	3.451917106	0.35321061	0.683052093
49.009	110160.6	3.08567624	0.324185234	0.855174068
49.01	110163	3.431376141	0.362323366	0.820047232
49.0124	110168.76	3.325187524	0.356632478	0.817437172
49.0176	110181.24	3.538142927	0.421271125	0.787697316
49.0186	110183.64	3.424037705	0.376703928	0.624557297
49.0196	110186.04	3.574016101	0.352436644	0.659752162
49.0206	110188.38	3.561453691	0.334394966	0.736608241
49.0216	110190.68	3.549617051	0.342655569	0.82585993
49.0226	110192.98	3.471069826	0.341299762	0.761129766
49.0236	110195.28	3.647650228	0.340870164	0.747625224
49.026	110200.8	3.967635279	0.35658643	0.62630667
49.028	110205.4	3.509082738	0.346639567	0.647644587
49.029	110207.7	4.10608073	0.347148045	0.611501092
49.03	110210	3.468520172	0.337393995	0.836240804
49.0326	110217.41	3.523407582	0.340634227	0.845445326
49.0336	110220.26	3.673281883	0.346675071	0.701008726
49.0346	110223.11	3.485882483	0.334880562	0.731860891
49.0364	110228.24	3.767857517	0.334374018	0.645138841
49.0374	110231.09	3.464877869	0.350455319	0.795710086
49.0384	110233.94	3.517035732	0.307592119	0.717930489
49.0394	110236.79	3.831013126	0.32249654	0.69337458
49.0404	110239.46	3.618785458	0.339025228	0.682407793
49.0414	110241.86	3.597993692	0.3375289	0.695345277
49.0424	110244.26	3.859703497	0.35493873	0.686896925
49.0434	110246.66	3.693099793	0.333516445	0.651552948
49.0444	110249.06	3.680583929	0.326110537	0.677552888
49.0454	110251.46	3.62404459	0.318227856	0.8132289
49.0464	110253.86	3.488557645	0.306322353	0.919063999
49.0516	110266.18	4.134221979	0.311332955	0.58563869
49.0526	110268.48	3.176143246	0.329937163	0.885214754
49.054	110271.7	3.192497659	0.336073786	0.856982732
49.055	110274	3.631422642	0.340950086	0.773104334
49.0564	110277.22	3.547728492	0.325042678	0.650650218
49.0644	110298.04	3.654070962	0.30797255	0.740206908
49.0654	110300.89	3.96621741	0.305548877	0.664320169
49.0664	110303.74	3.7791701	0.334155358	0.732257847
49.0674	110306.59	3.756643979	0.312950233	0.701318798
49.0684	110309.44	3.6233364	0.314589426	0.773071134
49.0694	110312.29	3.893657597	0.294707422	0.727738092
49.0746	110326.19	3.482529913	0.317798109	0.789688633
49.0756	110328.84	3.663280544	0.33056825	0.681151981
49.0766	110331.49	4.040191058	0.323793463	0.773882716
49.0776	110334.14	3.452042586	0.331698832	0.807689221
49.0786	110336.79	3.95322166	0.319040091	0.662068517
49.0796	110339.44	3.332535474	0.329918936	0.754752124
49.083	110347.7	3.653770015	0.319306236	0.645630279
49.0846	110351.54	3.711205388	0.3276993	0.724275581
49.0858	110354.42	3.529824322	0.317560436	0.758160398
49.088	110359.7	3.701757084	0.313192943	0.634220062
49.089	110362.1	3.711454026	0.311553013	0.745936911
49.09	110364.5	3.412542747	0.322101406	0.709603653
49.091	110366.5	3.911899649	0.322255781	0.746997952
49.092	110368.5	3.691135106	0.309467802	0.774433885
49.0938	110372.1	3.621726487	0.316824014	0.792033848
49.0948	110374.1	3.471997201	0.340846617	0.898587519
49.0958	110376.1	3.685016891	0.313304048	0.761626901
49.0968	110378.1	3.707736237	0.320119879	0.837583718
49.0978	110380.1	3.378237176	0.315819387	0.815396967
49.0988	110382.1	3.273728292	0.319906395	0.860021607
49.0998	110384.1	3.521227134	0.327143301	0.789982238
49.1008	110387.3	3.696038951	0.325513792	0.778740797
49.1018	110390.8	3.280331544	0.323576669	0.926635571
49.1028	110394.3	3.581172123	0.322940621	0.755316095
49.1038	110397.8	3.425468179	0.314352071	0.811826492
49.1066	110407.6	3.632275092	0.3429548	0.558152366
49.109	110416	3.343548766	0.327443432	0.849782596
49.1134	110426.3	3.929552474	0.34547492	0.583003657
49.1166	110432.7	3.624519857	0.328561661	0.782562503
49.1176	110434.7	3.639157129	0.319315581	0.731309386
49.1188	110437.1	4.314976258	0.384458506	0.722924195
49.1198	110439.1	3.388863663	0.411443151	0.785936788
49.1208	110440.98	3.707949954	0.345585821	0.677900538
49.1218	110442.83	3.811377924	0.328452755	0.715192445
49.1244	110447.64	3.887213063	0.327660291	0.636951428
49.1254	110449.49	3.095982506	0.319218177	0.928441252
49.1264	110451.34	3.488335868	0.326283784	0.784644026
49.1274	110453.19	3.717299236	0.308859343	0.709090455
49.1284	110455.04	3.481356087	0.328222898	0.743046726
49.1294	110456.89	3.487949915	0.329449813	0.769548464
49.133	110466.85	3.7316681	0.399779407	0.71432782
49.1384	110482.78	3.498251377	0.417743325	0.812756022
49.1394	110485.73	3.663490766	0.333174431	0.887787158
49.1408	110489.82	3.505743592	0.345397623	0.973535727
49.1418	110492.72	3.542937046	0.355934983	0.818976661
49.1428	110495.62	4.138940814	0.334686187	0.724794705
49.144	110499.1	3.629784203	0.347402861	0.827493601
49.145	110502	3.723728218	0.349815202	0.808189315
49.146	110504.9	3.167488192	0.351287142	0.856672158
49.1472	110508.38	3.66105366	0.338117425	0.71429918
49.1482	110511.28	3.639456173	0.352690652	0.749826988
49.1492	110514.18	3.656530145	0.338556234	0.809880444
49.1516	110519.54	3.785568624	0.335850366	0.674206466
49.158	110531.7	3.417183867	0.348311536	0.761777234
49.159	110533.6	3.930071035	0.335760248	0.705319852
49.16	110535.5	2.780700183	0.336732108	1.078460628
49.161	110537.85	3.480778042	0.350362573	0.80079013
49.162	110540.2	3.2923457	0.345868904	0.808215715
49.163	110542.55	3.445319738	0.365013522	0.742390396
49.164	110544.9	3.404441013	0.354291734	0.826633092
49.165	110547.25	3.597447764	0.377363686	0.73673685
49.1662	110550.07	3.455459863	0.367766475	0.752597229
49.1672	110552.42	4.099595506	0.357544687	0.776141584
49.1682	110554.77	4.016053306	0.351865216	0.829204477
49.1702	110559.43	3.227046202	0.375015708	0.774076265
49.1712	110561.58	3.504239484	0.346561002	0.698543927
49.1722	110563.73	3.60761822	0.352921946	0.713102619
49.1732	110565.88	4.328037464	0.343281794	0.685451511
49.1742	110568.03	4.121584115	0.362421743	0.733871081
49.1752	110570.18	3.724519292	0.350851946	0.741393675
49.1762	110572.33	3.602828439	0.368288199	0.782006147
49.1772	110574.48	3.937460251	0.359687619	0.692097263
49.1782	110576.63	3.451047037	0.3721401	0.791996399
49.1792	110578.78	3.72906155	0.37662062	0.734957093
49.1802	110580.96	4.135638599	0.364135074	0.707955101
49.1812	110583.26	3.669834751	0.378805701	0.814621807
49.1822	110585.56	4.056847309	0.418734681	0.617745617
49.1832	110587.86	3.830061389	0.390679598	0.636053903
49.1842	110590.16	4.118925285	0.397119077	0.661679669
49.1852	110592.46	3.017176995	0.435743359	0.821595987
49.188	110598.9	3.282035847	0.465789571	0.822560372
49.189	110601.2	3.818517259	0.476204041	0.776225352
49.1908	110605.9	4.134994898	0.468671509	0.608963214
49.1918	110608.9	4.264849461	0.473275451	0.588894786
49.1928	110611.9	3.306927315	0.4929124	0.755820203
49.1938	110614.9	3.447687884	0.483805441	0.707928665
49.2078	110647.54	3.835007455	0.573988723	0.586308938
49.2106	110652.46	4.033251864	0.567771825	1.050821314
49.214	110657.9	3.714879697	0.650179891	0.726639642
49.215	110659.5	3.852019625	0.588490286	0.695674794
49.216	110661.1	3.532566189	0.540662778	0.757610305
49.218	110664.3	3.301927654	0.51418094	0.701129889
49.2238	110675.86	3.597382969	0.495523104	0.743857865
49.2248	110678.06	3.698807136	0.490432462	0.755666592
49.2258	110680.26	3.240481787	0.556676242	0.86223446
49.2268	110682.46	3.584260564	0.498514708	0.818539772
49.2278	110684.66	3.235719996	0.573396572	0.929880476
49.2292	110687.74	3.68003574	0.589827608	0.76884839
49.2302	110689.95	4.623445101	0.616234823	0.523217273
49.2312	110692.2	3.434399378	0.653923565	0.751302161
49.2322	110694.45	3.359465911	0.637604389	0.884065198
49.2332	110696.7	3.33617027	0.635399769	0.88594117
49.2342	110698.95	4.00457089	0.676717943	0.612205306
49.2352	110701.2	3.448942611	0.704795925	0.721346702
49.2362	110703.45	3.876729899	0.611634999	0.778353623
49.2372	110705.7	3.571568424	0.638124916	0.734006834
49.2382	110707.95	3.445730032	0.682579661	0.773785405
49.2392	110710.2	3.482298026	0.650268327	0.767579103
49.2402	110712.44	3.93386852	0.604292763	0.701756096
49.2412	110714.64	3.821589227	0.646631191	0.773691358
49.2422	110716.84	3.596938638	0.647803963	0.914136007
49.2442	110721.24	3.799062489	0.747632026	0.709199993
49.2452	110723.44	3.328054615	0.993294286	0.821682263
49.247	110727.4	4.308147475	1.246230608	0.689474296
49.2506	110735.38	3.676657266	0.855857049	0.713309061
49.2528	110740.44	4.134158836	0.841232811	0.546500445
49.2538	110742.74	3.495911712	0.886450763	0.671650353
49.2548	110745.04	3.81236572	0.588083919	0.690023367
49.2566	110749.18	3.537507059	0.662499265	0.725514015
49.2576	110751.48	3.444201329	0.676661098	0.922876331
49.2586	110753.78	3.334203592	0.670527929	0.893443156
49.2596	110756.08	3.425295653	0.642598727	0.801258367
49.2606	110758.17	3.877108239	0.632732249	0.723987365
49.2616	110760.12	3.476766789	0.650113546	0.767697499
49.2628	110762.46	3.542801937	0.658785386	0.72760715
49.2638	110764.41	3.378145644	0.691641794	0.775927252
49.2648	110766.36	3.695428049	0.784882148	0.766255756
49.2658	110768.31	3.663177375	0.647628521	0.73399058
49.2668	110770.26	3.865825847	0.71019704	0.791196004
49.2692	110774.94	3.472472561	0.719306694	0.735607444
49.2704	110777.46	3.862171304	0.730684769	0.644891785
49.2714	110779.86	3.514811448	0.735665875	0.769655979
49.2724	110782.26	3.450600759	0.693123172	0.792361491
49.2734	110784.66	4.272343911	0.733396022	0.592589968
49.2744	110787.06	4.098534661	0.820210213	0.699284497
49.2792	110798.58	3.863441595	0.889226609	0.540991223
49.2852	110812.46	3.427768695	0.818034338	0.708558634
49.2998	110849.96	3.520064202	0.741702357	0.898989729
49.3008	110852.18	3.196995529	0.84920132	1.13661591
49.3018	110854.28	3.38204341	0.821601779	1.033049437
49.3028	110856.38	2.924818641	0.805958091	1.097370524
49.3042	110859.32	3.203622707	0.845798383	1.016438656
49.3052	110861.42	3.406343437	0.830256497	0.865969795
49.3062	110863.52	4.95901726	0.670945805	0.598293248
49.3072	110865.62	4.07800589	0.682810894	0.665210567
49.3082	110867.72	3.616874522	0.627710712	0.61244665
49.3172	110888.06	3.391383012	0.652976657	0.681329404
49.322	110899.9	3.40049748	0.581000159	1.465739669
49.3266	110912.32	3.899355689	0.607275843	0.716651659
49.3316	110926.54	3.383742017	0.606558508	0.789856457
49.336	110940.4	3.277965053	0.78416474	0.849071159
49.3522	110980.13	3.504825542	0.755983016	0.93547739
49.3532	110981.78	3.204463166	0.640591053	0.896967255
49.3558	110986.07	2.938198826	0.636381308	0.859706681
49.3644	111001.8	3.37633391	0.723201198	0.944022092
49.3746	111021.05	3.545271359	0.553230008	0.824782961
49.3756	111022.8	3.653729228	0.635137717	0.700730668
49.3766	111024.55	4.25525141	0.692518398	0.653108557
49.3788	111028.4	3.985554976	0.747842002	0.713500445
49.3902	111043.91	3.644328859	0.799494503	0.691581933
49.3912	111045.96	3.300730332	0.647301108	0.879373323
49.4102	111088.57	3.280793656	0.684098737	0.90492416
49.4124	111094.84	4.663381875	0.722557277	0.463176978
49.4142	111099.97	3.97406429	0.610472069	0.556448713
49.4164	111106.24	4.147472712	0.606950783	0.548062721
49.4174	111109.09	4.265612622	0.662424299	0.596260698
49.4184	111111.94	4.73718949	1.001117348	0.535200204
49.4194	111114.79	3.441987364	1.116289358	0.690807821
49.4218	111120.37	3.394238803	0.660715977	0.85938878
49.4228	111122.52	3.882392369	0.64150901	0.655204736
49.4238	111124.67	4.317543795	0.67110085	0.631421322
49.4248	111126.82	3.442508121	0.569903854	0.77372183
49.4258	111128.97	3.592422827	0.664485858	0.818240306
49.4268	111131.12	3.541338599	0.680055188	0.786554497
49.4278	111133.27	4.25250042	0.751173607	0.651924839
49.4292	111136.28	3.949510791	0.800311399	0.800283491
49.4302	111138.52	3.681069434	0.842498339	0.786032562
49.4312	111141.12	3.478749601	0.745736372	0.750599331
49.4322	111143.72	3.5546476	0.704658045	0.800881925
49.4368	111155.68	4.062064921	0.790640645	0.755287062
49.4378	111158.28	4.006629533	0.824971318	0.607790251
49.4392	111161.92	3.297205919	0.732880904	0.700837709
49.4406	111165.77	3.480567925	0.627177205	0.575537542
49.4432	111173.44	4.029970628	0.868392123	0.55326043
49.4458	111181.11	3.557460154	0.909253836	0.720116774
49.4468	111184.06	3.905809322	0.84312696	0.678850713
49.4488	111189.96	3.875887255	0.833765688	0.684087856
49.45	111193.5	3.671060247	0.788632725	0.572531485
49.454	111207.1	3.715025225	0.911029508	0.680415772
49.456	111213.9	3.499958992	0.826364364	0.729378979
49.457	111217.3	3.664476333	0.693730848	0.650055846
49.4588	111223.42	3.47650185	0.921060966	0.655315782
49.4598	111226.82	4.663488669	1.051017727	0.468003094
49.4608	111229.78	3.148289839	1.150872486	0.702231858
49.4622	111233.77	4.021910955	1.078065345	0.565971244
49.4632	111236.62	3.08382738	0.929002162	0.667066757
49.4642	111239.47	3.796234319	0.974855155	0.596292573
49.4652	111242.32	4.111812116	0.956756918	0.646307034
49.467	111247.45	3.366363032	1.03882948	0.778824986
49.468	111250.3	3.336991748	1.436157771	0.720642359
49.469	111253.15	3.962928747	2.060981713	0.585907592
49.47	111256	3.84959955	1.910992856	0.679636113
49.471	111258.7	3.496157694	1.518026382	0.779899831
49.4726	111263.02	3.680696601	1.117850845	0.624101021
49.4738	111266.26	3.772066627	1.108873782	0.609936236
49.4748	111268.96	3.151840416	1.04944405	0.724305655
49.4772	111275.44	4.029797817	1.186245938	0.558678251
49.4784	111278.68	3.975638895	1.410777228	0.580758062
49.488	111304.2	3.228196305	2.232439306	0.782016311
49.5038	111340.71	5.059607756	3.307338672	0.517183802
49.5188	111381.88	5.341792391	3.212862536	0.394004901
49.5198	111384.48	3.443444527	2.179903787	0.766669859
49.5208	111387.12	4.731989048	2.334764509	0.516557395
49.5218	111389.77	3.92304648	2.92141641	0.569155189
49.5228	111392.42	4.037220888	2.825497267	0.534834859
49.5244	111396.66	4.566827962	3.377725591	0.549748381
49.5254	111399.31	4.204611109	2.511626738	0.626822454
49.5264	111401.96	4.432655303	4.014145756	0.558867615
49.5306	111412.73	4.516177862	3.693215583	0.480798459
49.5316	111414.78	4.384217774	2.671846724	0.476285193
49.5326	111416.83	4.232098146	3.438923271	0.53484843
49.5336	111418.88	3.672720873	2.023421346	0.794575647
49.56	111476.5	3.727023598	1.587692158	0.466400012
49.561	111478.8	4.108257644	2.238810191	0.421822578
49.562	111481.1	4.767232299	2.715549723	0.385330791
49.563	111483.4	4.791490867	3.577893932	0.403017154
49.5648	111487.54	3.877758062	1.86870001	0.478424424
49.5672	111493.06	3.26516295	1.978950362	0.495141921
49.5698	111499.04	4.324357934	1.700499288	0.473578928
49.5728	111506.36	3.820470285	1.763658874	0.584637648
49.5738	111508.81	3.913080882	1.562488662	0.556577175
49.5748	111511.26	3.965282468	1.703831139	0.551727773
49.5758	111513.71	4.099204345	2.026300615	0.558344492
49.5778	111518.61	3.634809386	2.341548342	0.6122732
49.583	111532.55	4.543159578	2.135935029	0.450212877
49.5868	111543.38	4.041515658	2.246975883	0.664017744
49.5878	111546.23	3.306546773	2.228370578	0.762700153
49.6044	111582.14	4.437083991	2.944313041	0.569630174
49.6132	111601.3	3.976521418	2.153833085	0.551519242
49.6142	111604.05	3.740464421	2.057389057	0.545826132
49.6152	111606.8	3.620971579	3.351172799	0.673687021
49.6162	111609.55	4.593782954	2.292397134	0.597224281
49.6172	111612.3	3.374252656	2.348638183	0.770624584
49.6182	111615.05	3.660914171	2.299430005	0.73782402
49.6192	111617.8	4.095512468	1.506307467	0.69558116
49.6202	111620.44	3.422642276	2.08604869	0.762127095
49.6212	111622.64	3.887574464	1.720884492	0.651993854
49.624	111628.8	3.46357072	1.296238799	0.713923792
49.6258	111632.76	4.171583965	1.773511944	0.554460457
49.6272	111635.84	4.176614143	1.576939883	0.615328526
49.6282	111638.04	3.965685814	1.732879163	0.63755752
49.6292	111640.24	3.90767621	1.737592349	0.663989145
49.6302	111642.28	3.918565107	1.697172118	0.654544691
49.6312	111643.68	3.973777646	1.429387809	0.609924604
49.6322	111645.08	3.576181258	1.487534617	0.711469444
49.6332	111646.48	3.808713082	1.385094707	0.656293324
49.6342	111647.88	4.030446025	1.518566891	0.58184673
49.6352	111649.28	3.741550492	1.082610073	0.668254548
49.6362	111650.68	4.045046736	1.054871027	0.645447888
49.6372	111652.08	3.661519722	1.149175057	0.643253401
49.6382	111653.48	3.453552903	1.783236232	0.663756606
49.64	111656	3.652912382	1.069916186	0.59036764
49.6416	111660.64	4.156520158	1.270716652	0.591002925
49.6436	111666.44	4.777634095	1.049487904	0.572807414
49.6446	111669.34	4.370523813	0.930235659	0.507682306
49.6458	111672.82	3.758410784	0.893999273	0.648313244
49.6468	111675.72	3.61878106	0.946754589	0.665392958
49.65	111685	4.434712101	1.495882089	0.492703533
49.6522	111690.39	4.184092099	1.559466765	0.450945612
49.6582	111705.09	3.417677143	8.336584296	0.623089907
49.6592	111707.54	3.685620496	1.777909848	0.766877705
49.6602	111709.94	3.516650841	2.028819207	0.873005431
49.6612	111712.14	3.854324438	2.545153595	0.685469181
49.6632	111716.54	4.25166678	2.924645309	0.637335466
49.6642	111718.74	3.687044833	1.227480264	0.699804398
49.6662	111723.14	3.627652828	1.270834852	0.686839049
49.6676	111726.22	4.720280985	4.48913845	0.42363804
49.6692	111729.74	4.119867156	1.949742049	0.587851183
49.6702	111731.94	3.213297032	1.190229446	0.763422554
49.6788	111750.86	3.271996784	1.58970171	1.008436287
49.6798	111753.06	4.183428212	1.368456927	0.6995521
49.6808	111756.46	3.729332864	1.775473214	0.805856871
49.6818	111760.16	3.004674234	1.37130857	0.896295902
49.6828	111763.86	4.596666398	1.951403447	0.607711157
49.6846	111770.52	3.69368528	1.020279941	0.608780955
49.6872	111780.14	4.267632176	1.251537933	0.56986593
49.6892	111787.54	4.168163095	1.591034884	0.53830095
49.691	111792.5	3.863800055	1.692782704	0.539654098
49.6988	111808.1	3.876341085	2.131870388	0.682676247
49.7006	111812.21	4.597477473	4.206221518	0.498164413
49.7016	111815.06	3.835003801	7.144188263	0.641808937
49.7028	111818.48	3.866177515	7.750126652	0.719849493
49.7038	111821.33	3.403184392	2.886822531	0.751454722
49.7048	111824.18	3.673328019	2.341258322	0.712681966
49.7062	111828.17	3.922602581	3.868842459	0.686535522
49.7072	111831.02	3.562802513	3.278548042	0.676950239
49.7082	111833.87	3.874977833	1.971020492	0.643280454
49.7112	111842.06	4.076205465	2.380796908	0.631331906
49.7328	111889.74	3.441287533	3.325844369	0.707446449
49.7358	111895.89	4.594367187	1.369021329	0.610148069
49.737	111898.35	4.083492912	1.338021784	0.660179554
49.7384	111901.22	4.687222392	4.143108071	0.63327122
49.7438	111916.09	3.862155572	2.078819071	0.731843517
49.75	111935	3.653693664	3.692650291	0.754863518
49.7738	112001.88	4.02340176	1.136161636	0.682750087
49.7748	112004.48	3.345749733	0.988419341	0.85754778
49.7758	112007.08	4.135727731	0.818154788	0.585350237
49.778	112012.8	3.697169147	1.252966352	0.686631286
49.779	112015.4	3.956035628	0.820975919	0.843109818
49.78	112018	3.334643191	1.125742018	0.703271424
49.781	112019.7	3.536624286	1.087914087	0.679152206
49.782	112021.4	3.953551203	1.264401533	0.663160696
49.783	112023.1	4.269867719	1.260064594	0.551288145
				
51.66044	116464.468	4.041786462	0.596778868	0.93440206
51.6705	116486.675	3.800848417	0.350092663	1.081886971
51.68044	116509.99	3.804897691	0.490852529	1.073440096
51.69044	116532.49	3.925529597	0.343365003	1.034789253
51.7005	116555.1	3.958542025	0.413828616	1.159330598
51.7145	116586.125	3.78149366	0.31803088	1.216441595
51.72445	116608.9575	3.710377104	0.350438356	1.693959127
51.73447	116632.281	3.751474701	0.295052878	1.39909891
51.74444	116654.546	4.192397223	0.301576214	1.17428105
51.75445	116674.51	4.192949224	0.297377656	1.044935261
51.76447	116696.3455	4.133463708	0.314414961	1.22362301
51.77444	116719.88	4.211416501	0.307664279	1.166505486
51.78448	116742.424	3.863337535	1.783875652	1.130049981
51.79445	116771.63	3.790952416	0.324572543	1.266564033
51.80447	116801.8985	4.151206779	0.31415327	1.040836796
51.81444	116823.548	4.322253602	0.299852324	1.016003072
51.82445	116847.24	3.989444952	0.32426935	1.083207299
51.83445	116874.79	4.09612156	0.399498975	1.095826712
51.84443	116896.9675	3.923015742	0.334944695	1.091759029
51.85448	116917.564	3.921249853	0.427628086	1.18282365
51.86443	116935.031	3.98785068	0.334417209	1.308336218
51.87644	116954.482	3.851538092	0.371379325	1.269823111
51.88648	116973.608	3.763536348	0.845207837	1.350152469
51.89644	117004.828	4.301173826	3.534198117	0.974415466
51.90647	117033.528	3.648602625	0.308286873	1.277376763
51.91644	117058.1	3.880998778	1.159840244	1.23035887
51.92646	117080.566	3.864878128	0.484382074	1.109061541
51.93644	117108.286	3.981342468	0.3616236	1.048836759
51.94643	117135.8965	3.980945065	0.31161456	1.095618533
51.95643	117160.1105	4.19360441	0.369015667	1.028250469
51.96644	117180.414	4.032809632	0.326797486	1.034855869
51.97647	117200.2635	4.792808574	0.316441686	0.825373888
51.98643	117222.932	4.158758445	0.435630554	1.069653009
51.99647	117242.8225	3.661148401	0.308004819	1.287678456
52.00643	117269.2545	3.649086268	0.279325706	1.326292767
52.01643	117299.147	4.155778243	0.275279734	1.27670184
52.02642	117326.192	3.980805917	0.697725441	1.326111665
52.03644	117354.176	4.069515706	1.188604915	1.05295495
52.04646	117376.128	3.837813052	0.306815325	1.513736921
52.05643	117399.5395	3.641006377	0.275832596	1.504372965
52.06646	117425.15	3.934267947	0.620931648	1.346831143
52.07644	117448.168	3.987193099	0.313662217	1.237118342
52.08647	117471.2045	3.338396321	0.303571447	1.530781205
52.09643	117493.3245	3.686184815	0.409158864	1.37941208
52.10643	117523.505	4.265827644	0.983092208	1.006422261
52.11646	117551.504	4.378474914	1.142522864	1.020196577
52.12643	117578.647	3.855699603	0.502428989	1.094511499
52.13647	117602.587	4.185829028	0.425185234	1.123554118
52.14643	117621.574	4.049523675	0.572365954	1.255185907
52.15647	117638.352	3.940396536	0.303188772	1.177648647
52.16643	117664.2545	4.079279443	0.453286285	1.087167415
52.17643	117687.074	3.589080573	1.371574692	1.233650376
52.18644	117706.38	4.011113854	2.046832408	1.17426497
52.19644	117737.006	3.814949346	0.295245459	1.119271583
52.20647	117770.057	3.802889381	0.304089673	1.197364848
52.21643	117799.647	3.811765947	0.298146086	1.196332664
52.22647	117824.234	3.545403124	0.314948034	1.341330835
52.23644	117843.914	3.923825615	0.289028442	1.210310268
52.24643	117863.6815	3.934594621	0.384411979	1.358016851
52.25643	117891.2545	4.202831806	0.325678564	1.257705951
52.26643	117914.3955	4.493965336	1.473190275	1.183246669
52.27648	117935.904	4.006880708	0.4954704	1.428551637
52.30249	117995.3415	4.133742025	1.384082659	1.3275686
52.31243	118029.491	3.710362187	0.373115702	1.217550167
52.32244	118062.014	4.258901832	0.297383139	1.068247523
52.33244	118082.1	4.102458867	1.851884947	0.976114397
52.34244	118108.93	3.964416909	0.625258585	1.000630882
52.35244	118137.892	3.866202928	0.347434652	1.069588049
52.36244	118158.332	3.988529677	1.031827365	0.987821601
52.37245	118185.135	4.026524298	0.302873425	1.074166241
52.38247	118211.145	3.82290716	0.547406146	1.122350722
52.39244	118242.136	3.930419684	0.358234143	1.129250422
52.40247	118263.7865	3.675555163	0.315702917	1.059216265
52.41245	118293.595	3.494127954	0.283777491	1.217643919
52.42244	118323.466	3.95176132	0.298145481	1.079904019
52.43244	118349.966	4.097838003	0.314153724	1.018559469
52.44244	118378.418	4.667838699	1.935267417	0.862993364
52.45243	118409.603	4.035274418	0.363787892	0.97705605
52.46244	118429.038	3.933667532	0.310724988	1.049351924
52.47244	118446.588	3.975388642	0.305643433	1.099105982
52.48248	118475.68	3.829721171	0.290422485	1.065945008
52.49244	118508.71	4.072076009	0.340128852	1.008089928
52.50243	118534.2385	3.744220894	0.591171926	1.115121064
52.51248	118555.076	3.645681798	0.368370811	1.088809766
52.52244	118581.43	4.26456508	0.306166465	0.978330884
52.53245	118612.0025	3.524646544	0.581519875	1.083160593
52.54245	118637.2375	4.177428577	0.306771947	0.98255487
52.55245	118664.125	4.06162655	0.492132222	1.027509184
52.56244	118690.32	3.818734155	0.350729023	1.144038511
52.57244	118721.296	3.730029532	1.217661889	1.075457967
52.58244	118753.222	3.877578447	0.269068595	1.10413622
52.59244	118779.942	3.986333082	0.292003236	1.081424292
52.60244	118807.148	4.289246332	0.924132941	1.032590165
52.61247	118828.2745	4.191517287	0.299432191	0.969688568
52.62243	118858.603	4.229935237	0.284571088	1.088276808
52.63244	118879.624	3.941182074	0.290019337	1.028241101
52.64244	118901.112	3.612870654	0.30463688	1.096541864
52.65244	118923.868	3.779911534	0.430760747	1.021665967
52.66244	118945.868	3.84949076	0.31119867	0.964648378
52.67244	118969.332	4.5124666	0.327709092	0.917293623
52.68244	118995.99	3.497624097	0.338826987	1.057522508
52.69244	119020.442	3.957012488	0.54499129	1.018617714
52.70244	119049.6	4.259864102	0.422642322	0.979183261
52.71248	119073.088	4.119403874	0.305980579	1.037121599
52.72244	119092.856	3.614474967	0.399805364	1.131828248
52.73243	119115.9815	3.36111344	0.296270845	1.219164025
52.74248	119136.212	3.701141225	0.296701109	1.137592046
52.75245	119155.5225	3.907805127	0.292375942	1.13961814
52.76244	119177.344	3.650308669	1.172251666	1.313498414
52.77244	119205.296	3.771828288	0.357613834	1.29357746
52.78244	119235.636	4.250043398	0.570983371	1.129993019
52.79244	119255.002	3.336552885	0.352147314	1.310048414
52.80244	119275.014	3.908522313	0.310563828	1.071624777
52.81249	119293.8555	3.565610484	0.33388665	1.211144064
52.82244	119313.624	3.942018276	0.713798746	1.184155639
52.83244	119335.722	4.193354317	0.309668878	1.06069863
52.84248	119359.96	4.02618512	0.558160477	0.820526559
52.85244	119380.49	5.141980741	1.601293641	0.594506705
52.86244	119403.356	5.003648613	2.507040348	0.584500688
52.87243	119426.9675	4.057878253	0.567680526	1.165950277
52.88244	119449.856	3.772097021	0.319995692	1.274127076
52.89243	119474.075	3.642895388	0.272786573	1.222008254
52.90244	119498.856	3.83351658	0.274255544	1.19568735
52.91243	119523.318	3.357218703	0.282087706	1.308209559
52.92244	119548.856	3.821133491	0.306530385	1.078973252
52.93244	119574.564	3.692190421	0.284511043	1.205120027
52.94247	119604.175	3.590181562	0.431140749	1.239056537
52.95244	119629.954	3.921178253	0.278696712	1.133802044
52.96243	119655.0235	3.883464598	0.273222586	1.19165227
52.97244	119673.93	3.550599123	0.295315061	1.280975215
52.98244	119705.088	3.997026136	0.28181146	1.168895528
52.99244	119729.892	3.794743077	0.272361051	1.180057876
53.00244	119752.65	3.938552224	0.295185579	1.096397968
53.01244	119785.636	3.711262255	0.303945865	1.240367484
53.02244	119806.832	3.704726825	0.296385773	1.179363514
53.03243	119836.1405	3.807023274	0.387116459	1.137425474
53.04247	119868.169	4.128943508	0.329411063	1.146744496
53.05244	119894.356	4.089127492	0.473804078	1.049328537
53.06244	119918.722	3.857686903	0.321906908	1.139855894
53.07248	119945.564	3.661147671	0.293714585	1.091465263
53.08243	119975.4255	3.729344791	0.355609598	1.02715298
53.09244	120003.344	3.997720834	0.324430159	0.964988171
53.10244	120027.88	4.108753665	0.317792844	0.946381197
