anu	ins_chb_s	ins_chb_a	ins_tibet_s
496270	429.265813752688	439.136273182521	461.306327877656
496280	429.179888087896	439.227001517147	461.319704877664
496290	429.09403203708	439.317740019625	461.333339766855
496300	429.008246324087	439.408487799499	461.347232638683
496310	428.92253167204	439.499243963739	461.361383585108
496320	428.836888803031	439.590007616576	461.375792696423
496330	428.75131843828	439.680777859539	461.390460061567
496340	428.66582129835	439.771553791663	461.405385768211
496350	428.58039810265	439.862334509046	461.420569901951
496360	428.495049569856	439.95311910551	461.436012547637
496370	428.409776417669	440.043906671828	461.451713787812
496380	428.324579362882	440.134696296448	461.467673704183
496390	428.239459121418	440.225487065056	461.483892376446
496400	428.154416408323	440.316278060769	461.500369883214
496410	428.069451937566	440.407068364017	461.517106300975
496420	427.984566422381	440.497857052647	461.534101705344
496430	427.899760574975	440.588643202015	461.551356169818
496440	427.815035106622	440.679425884685	461.568869766655
496450	427.730390727636	440.770204170761	461.586642566474
496460	427.645828147407	440.860977127913	461.604674638225
496470	427.561348074354	440.951743820799	461.622966049478
496480	427.476951215993	441.042503311928	461.641516866042
496490	427.392638278862	441.133254661221	461.66032715211
496500	427.308409968402	441.22399692589	461.679396970452
496510	427.224266989203	441.314729160632	461.698726382165
496520	427.140210044931	441.405450417734	461.718315446448
496530	427.056239838141	441.496159746847	461.738164221462
496540	426.972357070459	441.586856195262	461.75827276327
496550	426.888562442414	441.677538807545	461.778641126264
496560	426.804856653694	441.768206625956	461.799269363625
496570	426.721240402875	441.858858690168	461.820157526506
496580	426.637714387603	441.9494940375	461.841305664515
496590	426.554279304402	442.04011170266	461.862713825512
496600	426.470935848853	442.130710718034	461.88438205613
496610	426.387684715467	442.221290113384	461.906310400395
496620	426.304526597804	442.311848916297	461.928498901663
496630	426.221462188213	442.402386151734	461.950947600999
496640	426.138492178111	442.492900842299	461.973656538104
496650	426.05561725797	442.583392008209	461.996625750483
496660	425.972838117067	442.673858667282	462.019855274407
496670	425.890155443588	442.764299835029	462.043345144313
496680	425.807569924841	442.854714524331	462.06709539266
496690	425.725082246757	442.945101745978	462.091106050501
496700	425.642693094609	443.035460508445	462.115377147015
496710	425.56040315232	443.125789817628	462.139908709522
496720	425.478213102594	443.216088677111	462.164700763817
496730	425.396123627494	443.30635608846	462.18975333373
496740	425.314135407489	443.396591050704	462.215066441298
496750	425.23224912235	443.486792560508	462.240640106914
496760	425.150465450602	443.576959612555	462.266474349243
496770	425.068785069477	443.667091199011	462.292569184936
496780	424.987208655368	443.757186309743	462.318924628959
496790	424.90573688345	443.847243932522	462.345540694598
496800	424.824370427717	443.937263052946	462.372417392912
496810	424.743109961146	444.027242654215	462.399554733649
496820	424.66195615551	444.117181717556	462.4269527244
496830	424.580909681349	444.207079221668	462.454611371016
496840	424.499971208282	444.296934143569	462.482530677445
496850	424.419141404669	444.386745457441	462.510710645889
496860	424.338420937626	444.476512135953	462.539151276521
496870	424.257810473257	444.566233149196	462.567852567944
496880	424.177310676483	444.655907465414	462.596814516495
496890	424.096922210885	444.745534050662	462.62603711686
496900	424.016645739235	444.83511186881	462.655520362014
496910	423.936481922651	444.924639881652	462.68526424254
496920	423.856431421524	445.014117049152	462.715268747383
496930	423.776494894791	445.103542328918	462.745533863822
496940	423.696673000254	445.192914676634	462.776059576784
496950	423.616966394584	445.282233045993	462.806845869641
496960	423.537375733096	445.371496388694	462.837892723328
496970	423.457901670114	445.460703654479	462.869200117399
496980	423.378544858641	445.549853790853	462.900768029125
496990	423.299305950441	445.638945743545	462.932596434037
497000	423.220185596132	445.727978456591	462.964685305299
497010	423.141675627173	445.816433621025	462.996785601562
497020	423.06328598129	445.9048259285	463.029143262381
497030	422.985017292267	445.9931543315	463.061758247423
497040	422.906870192567	446.081417780469	463.094630513911
497050	422.828845313564	446.169615224346	463.127760017532
497060	422.750943285322	446.257745610372	463.161146711398
497070	422.673164736484	446.345807883724	463.194790547166
497080	422.595510294721	446.433800987934	463.228691474173
497090	422.517980586208	446.521723865033	463.262849440033
497100	422.440576235993	446.609575455334	463.297264389999
497110	422.363297867912	446.697354697164	463.331936267579
497120	422.286146104267	446.785060527737	463.366865014027
497130	422.209121566348	446.872691882001	463.402050568901
497140	422.132224874121	446.960247693767	463.437492869228
497150	422.055456646105	447.04772689509	463.473191850348
497160	421.978817499765	447.135128416357	463.509147445469
497170	421.902308051085	447.22245118653	463.545359585606
497180	421.825928914772	447.309694132911	463.581828199912
497190	421.749680704368	447.396856181394	463.618553215255
497200	421.673564032032	447.48393625619	463.655534556498
497210	421.59757950854	447.570933280224	463.69277214647
497220	421.521727743462	447.657846174726	463.730265905648
497230	421.446009345031	447.744673859596	463.768015752714
497240	421.37042492013	447.831415253428	463.806021604055
497250	421.294975074271	447.918069273151	463.844283374
497260	421.219660411711	448.00463483438	463.88280097465
497270	421.144481535459	448.091110851395	463.921574316037
497280	421.069439046969	448.177496237355	463.960603306045
497290	420.994533546533	448.263789903463	463.99988785039
497300	420.919765633002	448.34999076011	464.039427852525
497310	420.845135903868	448.436097716292	464.079223213998
497320	420.770644955409	448.522109679667	464.119273833797
497330	420.696293382462	448.60802555662	464.15957960906
497340	420.622081778393	448.693844252422	464.200140434684
497350	420.548010735315	448.779564670903	464.240956202964
497360	420.474080844109	448.865185714922	464.282026804676
497370	420.400292693954	448.950706286185	464.323352127655
497380	420.326646872969	449.03612528507	464.364932058163
497390	420.253143967719	449.12144161071	464.406766479762
497400	420.179784563443	449.206654161542	464.448855273971
497410	420.106569243883	449.291761834477	464.491198320081
497420	420.033498591667	449.376763525842	464.533795495037
497430	419.96057318768	449.461658130335	464.576646673468
497440	419.887793611707	449.546444542302	464.619751728115
497450	419.815160441946	449.631121654309	464.663110528848
497460	419.74267425522	449.7156883585	464.706722943868
497470	419.670335627128	449.80014354616	464.75058883847
497480	419.598145131456	449.884486107093	464.794708076272
497490	419.526103340958	449.968714930559	464.839080518006
497500	419.454210826837	450.052828904966	464.88370602252
497510	419.382468158791	450.136826917646	464.92858444621
497520	419.310875905193	450.220707855221	464.973715643094
497530	419.239434633003	450.304470603593	465.019099464803
497540	419.168144907649	450.388114047551	465.06473576089
497550	419.097007293208	450.471637071393	465.11062437825
497560	419.026022352217	450.555038558606	465.156765161589
497570	418.955190645865	450.638317391843	465.203157953056
497580	418.884512733875	450.721472453183	465.249802592853
497590	418.813989174564	450.804502624055	465.296698918335
497600	418.743620524521	450.887406784985	465.343846764694
497610	418.673407339273	450.97018381613	465.391245964812
497620	418.603350172646	451.052832596968	465.438896348805
497630	418.533449577024	451.135352006383	465.486797745029
497640	418.463706103382	451.217740922715	465.534949978686
497650	418.394120301265	451.299998223671	465.583352872988
497660	418.324692718549	451.382122786659	465.632006248864
497670	418.255423901765	451.464113488386	465.680909924247
497680	418.186314396014	451.545969205199	465.730063715002
497690	418.117364744777	451.627688813253	465.779467434666
497700	418.048575490162	451.709271187742	465.829120894059
497710	417.979947172787	451.790715203918	465.879023901557
497720	417.911480331601	451.872019736594	465.929176263225
497730	417.843175504252	451.953183660264	465.979577782531
497740	417.775033226833	452.034205849071	466.030228260533
497750	417.707054033861	452.11508517681	466.081127495578
497760	417.63923845842	452.195820517139	466.132275283753
497770	417.571587032059	452.276410743498	466.183671418528
497780	417.504100284772	452.356854729025	466.23531569094
497790	417.436778745215	452.437151346803	466.287207889451
497800	417.369622940176	452.517299469815	466.339347799932
497810	417.302633395251	452.597297970741	466.391735205803
497820	417.235810634347	452.677145722183	466.444369887919
497830	417.169155179926	452.756841596916	466.497251624485
497840	417.102667552803	452.836384467359	466.550380191486
497850	417.036348272375	452.915773206316	466.603755361755
497860	416.970197856409	452.99500668616	466.657376906184
497870	416.90421682114	453.07408377968	466.711244592698
497880	416.838405681301	453.15300335959	466.765358186496
497890	416.772764950113	453.231764298589	466.819717450817
497900	416.707295139138	453.310365469743	466.87432214575
497910	416.641996758424	453.388805746227	466.929172028884
497920	416.576870316524	453.467084001137	466.984266855202
497930	416.511916320397	453.545199107881	467.039606377262
497940	416.44713527528	453.623149940591	467.095190344832
497950	416.38252768513	453.70093537305	467.151018504898
497960	416.318094052129	453.778554279628	467.207090601973
497970	416.253834876962	453.856005534956	467.263406378131
497980	416.189750658662	453.933288013966	467.319965572371
497990	416.12584189488	454.010400592313	467.37676792132
498000	416.062109081389	454.087342145423	467.433813158912
498010	415.998655592241	454.164024401348	467.491158678212
498020	415.935381291022	454.24053033554	467.548746113215
498030	415.872286665122	454.316858824205	467.606575177156
498040	415.809372200144	454.393008744077	467.664645580265
498050	415.746638380038	454.468978972726	467.722957030884
498060	415.684085687304	454.544768388135	467.781509233602
498070	415.621714602646	454.620375869218	467.840301890991
498080	415.55952560522	454.695800295726	467.899334702748
498090	415.497519172505	454.771040547892	467.958607365622
498100	415.435695780324	454.846095507095	468.018119573731
498110	415.374055902768	454.920964055174	468.077871018415
498120	415.312600012536	454.995645075328	468.137861388405
498130	415.251328580393	455.070137451142	468.198090369214
498140	415.19024207565	455.144440067415	468.25855764394
498150	415.129340965876	455.218551810012	468.319262893043
498160	415.068625716915	455.292471565512	468.380205793597
498170	415.008096793105	455.366198221945	468.441386020481
498180	414.94775465704	455.439730667688	468.502803245345
498190	414.887599769594	455.513067793009	468.564457137411
498200	414.827632590092	455.586208488643	468.626347362727
498210	414.767853576059	455.659151647	468.688473584653
498220	414.708263183456	455.731896161266	468.750835463785
498230	414.648861866524	455.804440926203	468.813432657795
498240	414.589650077758	455.87678483739	468.876264821655
498250	414.530628268153	455.948926792003	468.939331607164
498260	414.471796886767	456.020865688496	469.002632663557
498270	414.413156381223	456.092600426558	469.066167637239
498280	414.354707197304	456.164129907238	469.12993617155
498290	414.29644977913	456.235453033162	469.193937906937
498300	414.238384569127	456.306568708104	469.258172481284
498310	414.180512008141	456.377475837708	469.322639529405
498320	414.122832535107	456.44817332873	469.387338683046
498330	414.065346587417	456.518660089654	469.45226957137
498340	414.008054600728	456.588935030519	469.517431820259
498350	413.950957008946	456.658997062878	469.582825053139
498360	413.894054244342	456.728845099927	469.64844889036
498370	413.837346737455	456.798478056598	469.714302949052
498380	413.780834917064	456.867894849492	469.780386844045
498390	413.724519210242	456.93709439689	469.846700186536
498400	413.668400042548	457.006075618991	469.913242585322
498410	413.612477837465	457.074837437292	469.980013645972
498420	413.556753017023	457.14337877582	470.047012971301
498430	413.501226001441	457.211698559935	470.114240160969
498440	413.44589720924	457.279795717164	470.181694811948
498450	413.390767057261	457.347669176668	470.249376517897
498460	413.33583596039	457.415317869871	470.317284870059
498470	413.281104332112	457.48274073004	470.38541945611
498480	413.22657258397	457.549936692459	470.453779861074
498490	413.172241125841	457.616904694252	470.5223656668
498500	413.118110365808	457.683643675209	470.591176452592
498510	413.064180710305	457.750152576638	470.660211794143
498520	413.010452563894	457.816430342161	470.729471264706
498530	412.95692632956	457.882475917856	470.798954434228
498540	412.90360240844	457.948288251687	470.868660869698
498550	412.850481199921	458.013866293912	470.9385901353
498560	412.797563101745	458.079208997205	471.0087417917
498570	412.74484850979	458.144315316609	471.079115397155
498580	412.692337818172	458.209184209189	471.149710506536
498590	412.640031419315	458.273814634649	471.220526671839
498600	412.587929703907	458.338205555134	471.291563441889
498610	412.536033060849	458.402355935118	471.362820362559
498620	412.484341877266	458.466264741538	471.434296976825
498630	412.43285653849	458.529930943771	471.5059928244
498640	412.38157742824	458.593353514111	471.577907441888
498650	412.330504928262	458.656531427001	471.650040363246
498660	412.279639418695	458.719463659687	471.72239111885
498670	412.22898127781	458.782149192128	471.794959236503
498680	412.178530882182	458.844587006719	471.86774424054
498690	412.128288606612	458.906776088731	471.940745652643
498700	412.078254824063	458.968715426246	472.01396299093
498710	412.02842990572	459.030404009938	472.087395770857
498720	411.978814221041	459.091840833516	472.161043504589
498730	411.929408137781	459.15302489325	472.234905701237
498740	411.880212021757	459.213955188506	472.308981866921
498750	411.831226237046	459.274630721416	472.383271504531
498760	411.782451146007	459.335050497224	472.457774113968
498770	411.733887109153	459.395213524007	472.532489192007
498780	411.685534485258	459.455118812852	472.607416232254
498790	411.637393631261	459.514765377998	472.682554725403
498800	411.589464902325	459.57415223647	472.757904158739
498810	411.541748651814	459.633278408854	472.833464016687
498820	411.494245231334	459.692142918449	472.909233780458
498830	411.446954990636	459.750744792039	472.985212928253
498840	411.39987827779	459.809083059199	473.061400934748
498850	411.353015438847	459.867156753358	473.13779727223
498860	411.306366818339	459.924964910669	473.214401409131
498870	411.25993275872	459.982506570776	473.291212811107
498880	411.213713600927	460.039780776823	473.368230940663
498890	411.167709683775	460.096786574914	473.445455257011
498900	411.121921344556	460.153523015015	473.522885216547
498910	411.076348918574	460.209989150255	473.60052027224
498920	411.030992739421	460.266184037115	473.678359873773
498930	410.98585313882	460.322106736104	473.756403468263
498940	410.940930446711	460.377756310584	473.834650498966
498950	410.896224991185	460.433131827863	473.913100406616
498960	410.851737098603	460.48823235872	473.991752628222
498970	410.807467093441	460.543056977816	474.070606598266
498980	410.763415298278	460.597604763015	474.149661747334
498990	410.719582034137	460.651874796367	474.228917503526
499000	410.675967619925	460.705866163227	474.308373291419
499010	410.633038585344	460.759043202836	474.388480398179
499020	410.590332877941	460.811933975619	474.468783491755
499030	410.547850797226	460.864537595983	474.549281959456
499040	410.505592640723	460.916853181686	474.629975184749
499050	410.463558704171	460.968879855553	474.710862548351
499060	410.421749281326	461.020616743971	474.791943427799
499070	410.380164664073	461.072062977498	474.873217197338
499080	410.338805142359	461.123217691255	474.954683227922
499090	410.29767100443	461.174080024261	475.036340887668
499100	410.256762536427	461.224649120016	475.118189540925
499110	410.216080022695	461.27492412637	475.200228549598
499120	410.175623745794	461.324904195317	475.282457271809
499130	410.135393986172	461.374588483465	475.364875062702
499140	410.095391022465	461.423976151473	475.447481274146
499150	410.055615131536	461.473066365012	475.530275255087
499160	410.016066588198	461.521858293629	475.61325635105
499170	409.976745665473	461.570351111683	475.696423904272
499180	409.937652634333	461.618543997984	475.779777253932
499190	409.898787764068	461.666436136035	475.863315736197
499200	409.860151321847	461.714026713618	475.947038683698
499210	409.821743573084	461.761314923336	476.030945426051
499220	409.783564781272	461.808299962481	476.115035289755
499230	409.745615207933	461.854981032966	476.19930759799
499240	409.707895112779	461.901357341461	476.283761670879
499250	409.670404753526	461.947428099066	476.368396825078
499260	409.633144386082	461.993192522193	476.453212374255
499270	409.596114264295	462.038649831488	476.538207628939
499280	409.559314640281	462.083799252772	476.623381896534
499290	409.522745764153	462.128640016723	476.708734480706
499300	409.486407884135	462.173171358687	476.794264682681
499310	409.450301246478	462.217392519026	476.879971800065
499320	409.414426095637	462.261302743078	476.965855127354
499330	409.378782674131	462.30490128114	477.051913955891
499340	409.343371222499	462.348187388418	477.138147573814
499350	409.308191979402	462.391160325212	477.224555266044
499360	409.273245181597	462.433819356876	477.311136314397
499370	409.238531063896	462.476163753777	477.397889997395
499380	409.204049859224	462.518192791548	477.48481559057
499390	409.169801798659	462.559905750782	477.571912365976
499400	409.13578711115	462.601301917359	477.65917959282
499410	409.102006023988	462.642380582067	477.746616536838
499420	409.068458762422	462.683141041319	477.834222460834
499430	409.035145549678	462.723582596541	477.921996624292
499440	409.002066607275	462.763704554397	478.009938283554
499450	408.969222154635	462.803506226847	478.098046691874
499460	408.936612409395	462.842986931405	478.186321099355
499470	408.904237587144	462.882145990714	478.274760752582
499480	408.872097901696	462.920982732667	478.363364895463
499490	408.840193564802	462.959496490928	478.452132768442
499500	408.808524786315	462.997686604325	478.541063608973
499510	408.777091774293	463.035552416977	478.63015665123
499520	408.745894734667	463.073093278999	478.719411126375
499530	408.714933871605	463.110308545531	478.808826262083
499540	408.684209387298	463.147197577354	478.898401283329
499550	408.653721481961	463.183759741054	478.988135411785
499560	408.623470354043	463.219994408404	479.078027865842
499570	408.593456199811	463.255900957036	479.168077860811
499580	408.563679213774	463.291478770087	479.258284608953
499590	408.534139588572	463.326727236299	479.348647319341
499600	408.504837514813	463.361645750372	479.439165197863
499610	408.475773181078	463.396233712296	479.529837447687
499620	408.446946774236	463.430490528114	479.620663268088
499630	408.418358479106	463.464415609321	479.711641855854
499640	408.390008478513	463.498008373597	479.802772404287
499650	408.361896953578	463.531268243833	479.894054104047
499660	408.334024083201	463.564194649237	479.985486142231
499670	408.306390044604	463.596787024508	480.07706770299
499680	408.278995012894	463.629044810432	480.168797967295
499690	408.251839161365	463.660967453582	480.260676113255
499700	408.224922661284	463.692554406427	480.35270131555
499710	408.198245682076	463.723805127268	480.444872746244
499720	408.171808391171	463.754719080459	480.537189573811
499730	408.145610954058	463.785295736399	480.629650963844
499740	408.119653534381	463.8155345712	480.722256078986
499750	408.093936293724	463.845435067265	480.815004078923
499760	408.068459391806	463.874996712804	480.90789411972
499770	408.043222986423	463.90421900217	481.000925354895
499780	408.018227233391	463.933101435809	481.09409693486
499790	407.99347228664	463.961643520205	481.18740800657
499800	407.968958298127	463.989844767978	481.280857714677
499810	407.944685417869	464.017704697774	481.3744452
499820	407.920653794012	464.045222834568	481.468169600853
499830	407.8968635726	464.072398709275	481.562030052192
499840	407.873314897985	464.09923185916	481.656025686218
499850	407.850007912385	464.125721827598	481.750155632258
499860	407.826942756109	464.151868164199	481.844419016112
499870	407.804119567603	464.177670424905	481.938814960825
499880	407.781538483297	464.203128171639	482.033342586529
499890	407.759199637861	464.228240973057	482.128001010352
499900	407.737103163705	464.253008403734	482.222789346497
499910	407.715249191563	464.277430044471	482.317706705933
499920	407.693637850163	464.301505482666	482.412752196872
499930	407.672269266265	464.32523431193	482.507924924524
499940	407.651143564707	464.348616132345	482.603223990952
499950	407.630260868337	464.37165055023	482.698648495539
499960	407.609621298192	464.394337178318	482.794197534586
499970	407.589224973207	464.416675635742	482.889870201664
499980	407.56907201054	464.438665548079	482.985665586985
499990	407.549162525279	464.4603065472	483.081582778139
5e+05	407.529496630625	464.481598271825	483.177620859823
500010	407.509986792129	464.502673107966	483.272477234282
500020	407.490716169799	464.523404607553	483.367452410039
500030	407.471684875075	464.543792424003	483.462545492339
500040	407.4528930175	464.563836217118	483.557755583992
500050	407.434340704838	464.583535653255	483.653081784648
500060	407.416028042996	464.602890404488	483.74852319124
500070	407.397955135876	464.621900149689	483.84407889787
500080	407.380122085667	464.640564573874	483.939747996022
500090	407.362528992572	464.658883368218	484.035529574139
500100	407.345175954988	464.67685623037	484.131422718311
500110	407.328063069499	464.694482864245	484.227426511271
500120	407.311190430613	464.711762980388	484.323540033435
500130	407.294558131181	464.728696295222	484.419762362308
500140	407.278166262114	464.745282531978	484.516092572739
500150	407.262014912444	464.761521420009	484.612529736745
500160	407.246104169302	464.777412695351	484.709072923509
500170	407.230434117995	464.792956099989	484.805721199866
500180	407.215004841931	464.8081513827	484.902473629672
500190	407.199816422762	464.822998298824	484.999329273954
500200	407.184868939998	464.837496609601	485.096287191326
500210	407.170162471625	464.851646083092	485.193346437693
500220	407.155697093476	464.865446493903	485.290506066022
500230	407.141472879615	464.878897622782	485.387765126923
500240	407.127489902359	464.89199925716	485.485122668139
500250	407.113748231944	464.904751191162	485.582577734967
500260	407.100247936918	464.917153224866	485.680129369623
500270	407.086989083768	464.929205165274	485.777776612433
500280	407.073971737272	464.940906825745	485.875518500439
500290	407.061195960332	464.952258026364	485.973354068454
500300	407.048661813838	464.963258593252	486.071282348403
500310	407.036369357028	464.973908359531	486.169302369791
500320	407.024318646987	464.984207164849	486.267413159689
500330	407.01250973925	464.994154855068	486.365613742256
500340	407.000942687246	465.003751282823	486.46390313922
500350	406.989617542605	465.012996307259	486.562280370032
500360	406.978534355157	465.021889794196	486.660744451303
500370	406.967693172748	465.03043161584	486.759294396927
500380	406.957094041415	465.03862165106	486.857929218989
500390	406.946737005325	465.046459785389	486.956647926303
500400	406.93662210677	465.053945910743	487.055449525556
500410	406.926749386226	465.061079925652	487.154333020958
500420	406.917118882214	465.067861735571	487.253297414228
500430	406.907730631417	465.074291252206	487.352341704414
500440	406.898584668654	465.080368393944	487.451464888355
500450	406.889681026895	465.08609308567	487.550665960379
500460	406.88101973728	465.091465259191	487.649943912421
500470	406.872600828985	465.096484852684	487.74929773383
500480	406.864424329251	465.10115181083	487.84872641169
500490	406.85649026373	465.105466085246	487.948228930746
500500	406.848798656029	465.109427633969	488.047804273176
500510	406.841349527807	465.113036421604	488.147451418981
500520	406.834142898995	465.11629241962	488.247169345615
500530	406.827178787653	465.119195605704	488.34695702834
500540	406.820457209859	465.121745964534	488.44681343998
500550	406.813978179985	465.123943487282	488.546737551065
500560	406.807741710453	465.125788171739	488.646728329935
500570	406.801747811758	465.127280022339	488.746784742453
500580	406.795996492659	465.128419050032	488.846905752191
500590	406.790487759981	465.129205272587	488.947090320718
500600	406.785221618663	465.129638714098	489.047337406873
500610	406.780198071856	465.129719405652	489.147645967917
500620	406.775417120736	465.129447384689	489.2480149581
500630	406.770878764741	465.12882269542	489.348443330071
500640	406.766583001382	465.127845388485	489.448930033799
500650	406.762529826265	465.126515521357	489.549474017594
500660	406.758719233291	465.124833157896	489.650074227245
500670	406.755151214273	465.122798368879	489.750729606232
500680	406.751825759354	465.120411231365	489.85143909623
500690	406.748742856711	465.117671829267	489.952201636451
500700	406.745902492726	465.114580252852	490.053016164282
500710	406.743304651863	465.111136599264	490.153881614958
500720	406.740949316793	465.107340972001	490.254796921379
500730	406.738836468217	465.103193481273	490.355761014557
500740	406.736966085045	465.098694243951	490.456772823263
500750	406.73533814442	465.093843383253	490.557831274529
500760	406.733952621483	465.088641029205	490.658935293079
500770	406.732809489621	465.08308731823	490.760083801508
500780	406.731908720218	465.077182393485	490.861275720873
500790	406.731250282953	465.070926404462	490.962509969776
500800	406.730834145601	465.064319507464	491.063785464949
500810	406.730660274106	465.057361865212	491.165101121517
500820	406.730728632458	465.050053646864	491.266455851945
500830	406.731039182896	465.042395028334	491.367848567549
500840	406.731591885756	465.034386191946	491.469278176981
500850	406.732386699563	465.026027326468	491.570743587653
500860	406.733423580961	465.017318627273	491.672243704681
500870	406.734702484676	465.008260296279	491.773777431308
500880	406.736223363757	464.998852541839	491.875343669219
500890	406.73798616917	464.989095578759	491.97694131805
500900	406.739990850176	464.978989628423	492.078569275593
500910	406.742237354273	464.968534918605	492.180226437741
500920	406.744725626854	464.957731683604	492.281911698895
500930	406.747455611628	464.946580164068	492.383623951369
500940	406.750427250515	464.935080607204	492.485362085965
500950	406.753640483432	464.923233266573	492.587124991617
500960	406.757095248494	464.91103840223	492.688911555307
500970	406.760791482079	464.898496280577	492.79072066294
500980	406.76472911861	464.885607174468	492.892551198037
500990	406.768908090629	464.8723713631	492.994402042902
501000	406.773328328938	464.858789132101	493.096272077868
501010	406.778783870642	464.843827228889	493.198733848824
501020	406.784484442904	464.828514588422	493.301206213363
501030	406.790429948548	464.812851563864	493.4036880111
501040	406.796620288534	464.796838514822	493.506178079536
501050	406.80305536207	464.780475807374	493.608675255057
501060	406.809735066165	464.763763814045	493.711178372648
501070	406.816659296174	464.746702913998	493.813686265898
501080	406.823827945452	464.729293492562	493.916197766794
501090	406.831240905535	464.711535941646	494.018711706042
501100	406.838898065901	464.693430659472	494.121226913145
501110	406.846799314305	464.67497805076	494.223742215859
501120	406.854944536411	464.656178526462	494.326256441182
501130	406.863333616254	464.637032504024	494.428768414131
501140	406.871966435757	464.617540407177	494.531276959186
501150	406.88084287504	464.597702665816	494.633780898942
501160	406.889962812259	464.577519716442	494.736279055021
501170	406.899326123818	464.556992001584	494.838770247699
501180	406.90893268404	464.536119970137	494.941253296464
501190	406.918782365507	464.514904077168	495.043727018825
501200	406.928875038877	464.493344784136	495.146190231936
501210	406.939210572919	464.471442558587	495.248641751225
501220	406.949788834467	464.449197874189	495.351080391497
501230	406.960609688568	464.426611211066	495.453504965996
501240	406.971672998314	464.403683055116	495.555914287171
501250	406.982978624902	464.380413898656	495.658307166249
501260	406.994526427622	464.356804239971	495.760682413478
501270	407.006316263995	464.332854583606	495.863038838063
501280	407.018347989605	464.308565439896	495.965375248311
501290	407.03062145815	464.283937325536	496.067690451427
501300	407.043136521433	464.25897076306	496.169983253764
501310	407.055893029446	464.233666281074	496.272252460663
501320	407.068890830209	464.208024414171	496.374496876639
501330	407.082129769918	464.182045702904	496.476715305
501340	407.095609692907	464.155730693833	496.57890654867
501350	407.10933044162	464.129079939325	496.68106940948
501360	407.123291856704	464.102093997787	496.783202688298
501370	407.137493776777	464.074773433415	496.885305185298
501380	407.151936038785	464.047118816305	496.987375700266
501390	407.166618477579	464.019130722437	497.089413031242
501400	407.181540926375	463.990809733408	497.191415976773
501410	407.196703216414	463.962156436875	497.293383333568
501420	407.212105176977	463.933171426101	497.395313898295
501430	407.227746635699	463.90385530017	497.497206466929
501440	407.243627418186	463.874208663774	497.599059834363
501450	407.259747348175	463.844232127454	497.700872795315
501460	407.276106247762	463.813926307258	497.802644143767
501470	407.292703936947	463.783291825046	497.904372673027
501480	407.30954023391	463.752329308307	498.00605717556
501490	407.326614955054	463.721039389878	498.107696443987
501500	407.343927915007	463.689422708494	498.209289270034
501510	407.361478926228	463.657479908283	498.310834444828
501520	407.379267799709	463.625211638847	498.412330759091
501530	407.397294344329	463.592618555493	498.513777003123
501540	407.415558367273	463.559701318733	498.615171966979
501550	407.434059673708	463.526460594778	498.716514440056
501560	407.452798067161	463.492897055101	498.817803211454
501570	407.471773349189	463.459011376595	498.91903706977
501580	407.490985319424	463.424804241654	499.020214803633
501590	407.510433775948	463.390276337812	499.121335201115
501600	407.530118514693	463.355428358149	499.222397050033
501610	407.550039329906	463.320261000838	499.32339913803
501620	407.570196014015	463.284774969451	499.424340252285
501630	407.590588357448	463.248970972735	499.525219179868
501640	407.611216149021	463.212849724604	499.626034707729
501650	407.63207917559	463.176411944332	499.726785622772
501660	407.653177222189	463.139658356179	499.82747071168
501670	407.674510072046	463.102589689614	499.928088760633
501680	407.696077506484	463.065206679179	500.028638556207
501690	407.717879305167	463.027510064469	500.129118884496
501700	407.739915245755	462.989500590195	500.22952853193
501710	407.762185104218	462.951179006053	500.329866284832
501720	407.784688654474	462.912546066673	500.430130929465
501730	407.807425669069	462.873602531762	500.530321251785
501740	407.830395918229	462.834349165846	500.630436038529
501750	407.85359917067	462.794786738393	500.73047407557
501760	407.87703519319	462.754916023839	500.830434149913
501770	407.900703750744	462.714737801245	500.9303150478
501780	407.924604606527	462.674252854764	501.030115556286
501790	407.948737521972	462.633461973116	501.129834461983
501800	407.973102256593	462.592365949923	501.229470552092
501810	407.997698568054	462.550965583414	501.329022614205
501820	408.022526212466	462.509261676545	501.428489435387
501830	408.047584943893	462.467255037092	501.527869804045
501840	408.072874514583	462.424946477271	501.627162507824
501850	408.098394675145	462.382336813986	501.726366335555
501860	408.124145174288	462.339426868717	501.825480075823
501870	408.150125758994	462.296217467542	501.924502517923
501880	408.176336174251	462.252709440943	502.023432451307
501890	408.202776163608	462.208903623986	502.122268665873
501900	408.229445468421	462.164800856166	502.221009952153
501910	408.256343828486	462.120401981391	502.319655101171
501920	408.283470981772	462.075707848007	502.418202903907
501930	408.310826664449	462.03071930867	502.516652152957
501940	408.338410610969	461.98543722036	502.615001639912
501950	408.366222553826	461.939862444465	502.713250158168
501960	408.394262223822	461.893995846482	502.811396501488
501970	408.422529350072	461.847838296272	502.909439463614
501980	408.451023659719	461.801390667852	503.007377840158
501990	408.47974487823	461.75465383945	503.105210425877
502000	408.50869272948	461.707628693418	503.20293601729
502010	408.537842515441	461.660367998864	503.30011588123
502020	408.567217648983	461.612821759927	503.397186371259
502030	408.596817849087	461.564990868087	503.494146292011
502040	408.626642833057	461.51687621883	503.590994448933
502050	408.656692316626	461.468478711619	503.687729647854
502060	408.686966013503	461.419799249693	503.784350695329
502070	408.71746363586	461.370838740354	503.880856398997
502080	408.748184893951	461.321598094635	503.977245567646
